1535.3861116238634	652.8665034552793	1346.8097739936625
1513.8291134558967	747.5787963537127	1272.665394449327
1540.7797689804374	641.2404450537717	1205.4855688516593
1570.833249589635	571.648345108397	1359.497407595284
1420.3137347243346	877.3486049724911	1179.850860601002
1586.602910704251	532.336654275751	1227.8588616947438
1567.8054929551774	621.6722423594521	1338.4625152466233
1487.2202569528051	764.0247865605871	1190.5220391871726
1542.5731201732247	638.258358983273	1323.6711040305108
1582.2565907814014	544.8298842773464	1178.3767301290056
1423.9902695035673	871.3819253983289	1367.6159073157498
1568.1446502609551	621.3673213013062	1272.4401745818086
1416.714446039824	882.1311336525673	1251.7863954285176
1535.337057811143	654.9093145929297	1191.2643403102766
1516.5749917493545	697.8701520239657	1185.452457374251
1358.3405295229923	976.0183121542138	1177.0689863009882
1588.8449064980257	525.3215226946871	1280.3920345782003
1404.4483677661206	902.5736905135442	1324.6072806524412
1509.1613641310842	718.6420647302879	1323.7887826225656
1468.4890187494627	800.481602021238	1368.0331911838368
1412.3740430775215	890.216343338893	1338.8708904708135
1478.4971859335308	815.4621074888283	1206.315976418058
1488.20976234728	765.3053943415008	1353.7307363568093
1369.9438052927776	958.5560198385169	1213.247503540146
1480.0518466994222	781.6006453154232	1273.419826375002
1361.712073657512	969.8229379874828	1246.6714098137331
1451.2155134045918	829.3025525662888	1287.6693037176958
1492.3060579879682	754.777842596172	1180.0498655790311
1587.7799800970959	528.1565070159669	1324.20217245674
1428.2885359732247	864.6979415679964	1302.3099978834614
1464.5675431185018	807.2378058999941	1369.267614303496
1542.075630638733	637.8372112911715	1257.4732690602307
1374.7438579025675	948.10593797537		1198.5574195084957
1589.1209859711264	524.6329798442218	1206.6915518185058
1362.3399169102277	970.2331457310377	1179.8700629824057
1386.5159516863062	930.2028190627915	1235.326708242165
1386.4328909606775	930.9126752824527	1177.568809733725
1405.4743895461183	933.2335146872648	1206.1172516337037
1439.1128738660627	846.9275638231688	1293.2426570180432
1362.1232432593536	969.7606115866822	1313.4725789951665
1345.341559739067	993.5589902877884	1365.5007952643964
1448.900480246787	832.3342296891833	1272.6023908795144
1552.5814470141875	614.0684351133042	1235.8576361806722
1420.1162826098252	877.156105723004	1246.7172853166571
1376.5300381747393	945.561677798735	1191.378137728623
1588.954686322439	525.4284174391661	1331.3754926048261
1519.3289351462288	692.3182879658408	1247.273778641493
1382.3331223191708	936.5794632337556	1180.3379448580922
1501.97831338317	734.3797611135778	1176.9091637034962
1513.535296702823	706.5834228167625	1339.022203144946
1337.146681769153	1005.6656657858757	1280.5376933976465
1551.9726842942837	614.8296001690892	1309.5718694433228
1514.200113296648	705.2995883945846	1280.8980545681354
1386.69758192954	930.5614463429084	1368.1016028761878
1498.689587909793	741.3981888647968	1175.865345212026
