045	896.947538431209	568.3728233220381	1531.392699434561	0.6738624424085198	-0.03145646514417971	0.7381869001220878	-0.7378878170988359	0.02250022081412814	0.6745482261784033	-0.03782827101969294	-0.9992518355569573	-0.008049288646344993
046	979.0390358243047	463.03659406649433	1534.365837351955	0.6205960119988452	-0.02901132141210455	0.7835936020164105	-0.7832001135962461	0.025731591114675156	0.6212370459667826	-0.038186017780810544	-0.9992478313454729	-0.006752747397385184
047	1050.1309240328324	346.8718721305685	1527.674605393078	0.5684282002268133	-0.021549173857854653	0.8224506151088646	-0.8219947541790871	0.027460257275753186	0.5688326277319293	-0.0348425786785066	-0.9993905980027997	-0.002104123247027967
048	1076.6659259418745	282.57150023792207	1531.000294855588	0.3991557864846199	-0.01691654577931001	0.9167270523960449	-0.9166905999998923	0.013125151320751538	0.39938211561691733	-0.01878834712479588	-0.9997707541640253	-0.010268258402197139
086	756.2104445073866	425.55647769701335	1484.8463270683364	0.5009907015042363	-0.1101597509051831	0.8584131559376298	-0.8649074769059959	-0.028528063273406623	0.501119951706149	-0.030714384226253277	-0.9935043929879609	-0.10957028664389606
087	819.8004666328904	264.0435825809877	1481.8839639937323	0.37629392442012255	-0.1071179521534022	0.9202872523136263	-0.925850438768619	-0.006277093160658498	0.37783801176351667	-0.03469650524848206	-0.9942265045893282	-0.10153723502059842
236	850.7342653495673	407.35851533580035	1621.7492563018477	0.5348037855439525	-0.09534568480404587	0.8395797230502327	-0.8442613549918816	-0.019430617877073397	0.5355793270433309	-0.03475162492790834	-0.9952545661679542	-0.0908882450414095
237	851.896226976432	394.00568379233977	1491.9375216870724	0.5240467260760364	-0.10993636927180606	0.8445643987289073	-0.8506194367771622	-0.01786593490506111	0.5254782413638754	-0.04268023741605548	-0.993778045179758	-0.10287659720659473
238	854.3837164345659	367.8929626240873	1358.8747201081342	0.5247430542090942	-0.1038339093066456	0.8449042823523922	-0.8505827771858432	-0.024352932398282734	0.5252769496545825	-0.033965662280157904	-0.9942964618068918	-0.10109836706973205
239	832.3780044640472	375.2322065835511	1237.413753486064	0.5187134920421889	-0.08795195347891033	0.8504121160076692	-0.8545304646445717	-0.02224766859310945	0.5189245862709757	-0.026720744146264075	-0.9958762448825731	-0.08669778953846022
240	824.4446921456413	381.9791297268309	1080.8057442541087	0.514912892612672	-0.0638093570734039	0.8548643629086019	-0.8569134896020738	-0.01068679792286581	0.5153494578324037	-0.02374835487454935	-0.9979048843953188	-0.06018186887026525
