00605-14	0.38742598823662067	0.2535215365194171	0.17885755070427323
00605-23	0.39019645945361414	0.2600781647820914	0.1550343699982418
00452-17	0.46763149856519104	0.18658682223387213	0.18062104493120595
00656-22	0.36630459214851363	0.30187678533555423	0.15738117850022124
00810-21	0.36649888780476797	0.4645605962136358	0.1492959548832621
00758-08	0.4003449027338846	0.3769190465950635	0.18622786532106803
00657-04	0.44898403246176666	0.30530316040350747	0.13953081935702388
00809-21	0.5599208446117474	0.665781972675907	0.2554178133416734
00656-03	0.3799445585973511	0.2848250642077166	0.1554609226340064
00554-22	0.4006703669560982	0.22447666011560874	0.15575620846208657
00453-18	0.47867994311661793	0.19229621582215817	0.1480401347101414
00605-10	0.3933831937910999	0.23756735239135718	0.17491001767557454
00554-13	0.39932341184789727	0.20997692461971068	0.1775064595755255
00706-22	0.39871593070586836	0.36098322629549107	0.20028341981781578
00657-06	0.4494475438289197	0.29949993045932677	0.1442053166652436
00657-20	0.368064439316762	0.30889793999725174	0.13695289491674562
00656-24	0.44017489974598595	0.35066074473998593	0.18658483990780791
00605-08	0.39592524917462757	0.23403770496127788	0.16880670635731593
00656-12	0.43062067191664877	0.30393995223187653	0.18985936519277352
00451-23	0.5041605096246973	0.21372959822967721	0.20228045403096687
00452-12	0.4743895314531099	0.16911467882261924	0.1875869087314443
00553-06	0.5609584998909002	0.2859868847185133	0.21889541481340138
00655-23	0.43168991694982417	0.35180547522455263	0.22962169635329646
00452-24	0.4806107036939042	0.18004737609442464	0.16092657071242206
00657-07	0.44878108880711587	0.2984456354026954	0.1471230431247416
00810-02	0.3815016480040014	0.44554613914811236	0.14429973715622488
00707-18	0.3999880483741716	0.3684834912094803	0.18123525785968442
00655-18	0.5203518820626248	0.3728359324802629	0.22578614225425397
00554-20	0.39883553876398664	0.22856408881731696	0.16152586436522046
00708-19	0.340671213428675	0.34260989518960144	0.14018828909439435
00808-06	0.43715180608480875	0.45410329225269125	0.2260515364846738
00759-17	0.3890251808201387	0.4175973132627476	0.15991532687387508
00809-12	0.3682727127817084	0.4319174268701182	0.19820790054243256
00503-18	0.4494851911965333	0.22551220371468753	0.17690150252468365
00758-00	0.4064823971398856	0.4108465265481934	0.1819630262266292
00554-08	0.4462547676791711	0.23269260101886363	0.1767007854094157
00656-07	0.38222511668489334	0.2756704070908191	0.16625780802958987
00757-13	0.5950963471528146	0.5717605134566167	0.2565506757725889
00452-01	0.48254040308782986	0.17601672031213442	0.16037219518392257
00606-20	0.3930602428383425	0.2716894871449483	0.1369837789607384
00553-00	0.4152445899258717	0.2164084066499213	0.19913536210964064
00758-09	0.3989758460196811	0.3783810863045466	0.1895746411896772
00809-08	0.3767410499284319	0.41953368845560546	0.18705895255050517
00809-11	0.4624460370165611	0.5381960594947198	0.2588438695792137
00453-10	0.490895505854981	0.16582401799906685	0.15367585984647164
00707-21	0.4024863822183631	0.3680258804648815	0.17043100597137048
00808-12	0.5640833436315722	0.6217780986388486	0.25712173470343297
00555-03	0.4155492472159116	0.2090468907900745	0.12904603551239188
00809-19	0.4194590873730822	0.5015657902443998	0.19435971419821074
00759-07	0.4102934329543048	0.3847807098187338	0.15345526702306733
00606-02	0.4021136792361351	0.2517839467383317	0.12930166850446134
00605-12	0.3895001635176539	0.2441413509358561	0.17825118720190686
00452-00	0.500744783336696	0.18243663390802528	0.17777413813073886
00758-07	0.4014159614008309	0.377131640709417	0.18238025580716388
00502-01	0.45470141370613676	0.20866696088710007	0.19109203365207175
00810-14	0.36958826306973375	0.4484283277339155	0.16668473910590748
00503-10	0.46039287074384183	0.19765397270580115	0.1834744305314431
00657-11	0.5447260577162965	0.3731340479191512	0.19718266947492716
00504-03	0.4765901950202206	0.20746562956298728	0.1355057694511618
00707-01	0.3487686980748008	0.3249852618153382	0.15390928721695374
00554-24	0.40439400480871046	0.21788445715791627	0.15256843440581064
00451-08	0.7449562248963333	0.225945525044384	0.23098066211869564
00808-21	0.41706413168122425	0.4940365134282443	0.2231037781867083
00555-00	0.4313083037226186	0.22531783116851758	0.1410766025953058
00605-15	0.3859271293639753	0.25749417616572795	0.17752911787740827
00553-24	0.43533080940908475	0.252091158234514	0.19133364941620207
00708-24	0.353148855437488	0.3346682786640727	0.1306258170207668
00606-18	0.390663659013265	0.27023821965374095	0.14240297443066835
00809-09	0.4685694010552293	0.5304191635975608	0.25036945117714277
00502-05	0.4874108575862147	0.2163385334607199	0.2013082276523875
00706-05	0.4141717018703212	0.33315768549377633	0.20294486155204552
00757-18	0.3991186931208733	0.4266279049528798	0.2221262295306427
00655-19	0.48930760490270164	0.4036889215687067	0.21821251800388003
00453-21	0.6029863614586454	0.2303704689053736	0.17005882515898033
00504-24	0.4710654861834479	0.2206185538743254	0.1346234072435363
00707-17	0.4000002789760044	0.365753072201479	0.18459976293565517
00554-00	0.423718919170307	0.22116087571380288	0.16853649767761134
00707-15	0.4026810653414297	0.35873357842497033	0.18996857312759896
00604-02	0.40007955132780726	0.25524058688017504	0.1831244179976905
00604-06	0.4676171649992588	0.2558513673127376	0.2033751263101777
00810-04	0.38513528171072464	0.435598872663984	0.14662802394014707
00555-15	0.40348775397078424	0.22231942790288117	0.14772488544157267
00604-22	0.6224059994893976	0.4502302477716368	0.2240937501265
00758-22	0.38645542786880843	0.4106486757849277	0.1731307520755021
00758-04	0.40144049681435806	0.3847229896004811	0.17278580685003428
00809-00	0.38239876305736137	0.45508047414746283	0.18283266194921186
00553-18	0.671345455641919	0.3539359814723334	0.2312016408334274
00656-15	0.36294238142969665	0.29492407093093054	0.17730291772825071
00504-19	0.46094031094388427	0.23141497282437926	0.14511625136088732
00606-19	0.39221569974549464	0.271850000766062	0.13979343825137883
00553-21	0.4300747993503165	0.2620672707754729	0.19837929882464228
00655-13	0.6345880462976913	0.4490205169172771	0.24927679580579848
00707-02	0.3516783240492518	0.3211256135453768	0.15434894555557133
00553-04	0.46611014661796984	0.2577667044119387	0.19706333009954702
00707-04	0.3557845869843475	0.31417979129624723	0.15756737054533532
00504-07	0.4755692464597961	0.19781794965647065	0.14488690246988686
00708-16	0.3407213526107254	0.3356825318483499	0.14752004087239554
00657-12	0.5420851727625927	0.3788636861752646	0.19943124626151548
00606-06	0.40392081023374526	0.23869742230295707	0.13597598120127033
00759-23	0.3970427478132816	0.41511641716044484	0.14454497637538272
00553-11	0.6882879087883463	0.3208413078650607	0.24287823675165376
00605-11	0.39166278783665814	0.24071512346655763	0.17708664183028566
00810-11	0.37763081554447264	0.43403726802691855	0.16499224322362466
00759-06	0.41046264222208106	0.3856190363930966	0.15043851575425699
00451-12	0.7446031788473568	0.24126378683658	0.24566517177646752
00708-02	0.35969488707141034	0.3273839376649096	0.13061378226645962
00706-20	0.39516614067034617	0.3649608466172926	0.2073507077668963
