1045	901.9854617429157	556.6258603439734	1530.22144946141	0.6696093440937539	-0.019957197442115382	0.7424453088090658	-0.7419602029559071	0.02703625897750553	0.669898572867662	-0.03344224173050725	-0.9994352159948926	0.0032962853760932775
1046	977.83762672451	454.4374273453737	1529.9928587582817	0.6092622729191066	-0.01155258655739072	0.7928846199424464	-0.7922556052931489	0.03352930333984258	0.6092674631876636	-0.0336234840406236	-0.9993709639375052	0.01127553810649956
1047	1044.1544169571112	344.24020417208493	1528.9709258421499	0.54574961950532	-0.009784080833782627	0.8378911770463016	-0.8373648802831262	0.030939243424576407	0.5457681013807429	-0.031263558310349604	-0.9994733788243451	0.008692234650684222
1048	1068.6193280211107	276.3726300792032	1524.723155003122	0.3775984116810969	0.005988941714239748	0.9259500915670652	-0.9258032334114965	0.021388640669733838	0.37740018422772265	-0.01754458608035192	-0.9997532988830018	0.013620898348665367
1086	760.5242813157861	421.53002095747644	1501.3600107545449	0.4830726094182036	-0.11684821355089886	0.8677484364836681	-0.8751538942641879	-0.0335099381509098	0.48268286213553135	-0.027322433715055494	-0.992584293163601	-0.11844790239088543
1087	814.5423831949241	262.77384684458667	1489.6454012401575	0.3497149616085954	-0.10350684061852328	0.9311207116009559	-0.9363079169045694	-0.00461878629814122	0.3511497565924803	-0.0320457543041931	-0.9946180175113981	-0.09852953299783557
1236	848.0808255402459	409.25764002439587	1628.0774957066644	0.5098010130171102	-0.09013629625962766	0.85555734771161	-0.8598386911931388	-0.02109318915715047	0.5101298878701881	-0.02793478573388708	-0.9957060437035508	-0.08825600420495211
1237	847.5747993806734	396.654751837038	1499.2925448936896	0.49671247100379745	-0.10580043409535039	0.8614423888424214	-0.8671481148772595	-0.018777130873398495	0.4976962589983761	-0.036481063774472855	-0.994210082176498	-0.10107148205346617
1238	851.2691193161774	365.860685778735	1364.994326328258	0.5021347382452335	-0.09979424416144472	0.8590121148619714	-0.8641997878306098	-0.02123147814199494	0.5027006574985106	-0.03192853521412442	-0.9947815504763605	-0.09690322735042672
1239	824.7101185755544	376.37922019025	1244.2740015372456	0.490254496706177	-0.08538757310387707	0.8673865867182886	-0.8711734412513137	-0.017638989491440882	0.4906584364994293	-0.02659631022748843	-0.99619166248727	-0.08303497981653463
1240	825.6653761670258	379.4484838771211	1073.3460510923526	0.4953770302413295	-0.04416748023814504	0.8675545121770123	-0.8683378025862849	0.0027734843610664472	0.49596549112223626	-0.024311694899838865	-0.9990202908219192	-0.03697837228955825
