1527.5962478592048	671.9477624112408	1367.6826489979367
1541.492255766157	641.9884937208685	1272.5458551741597
1528.3117561059428	671.8806920133193	1177.7790587271081
1575.9324597593516	558.3635043491113	1301.2923792483723
1401.918165836069	906.5914603990134	1293.5391925306196
1533.876467601959	660.0114539748231	1293.7119720924802
1405.6430014331809	898.5500439167081	1272.3471350934333
1441.9683781274773	842.906448078943	1220.364252786175
1478.582470978392	785.9053641075507	1288.0554809018545
1513.9618994896093	706.6383842030863	1339.4200557979777
1379.1950632854223	941.5307478839593	1293.6222537779029
1552.4534253247164	614.5469318582323	1242.9230432360882
1378.6121484325117	941.5867393099923	1185.1732731141956
1507.1202185482825	722.7476942919981	1226.363677934424
1465.297628411367	807.6642608793246	1302.7253055873869
1537.3644226174943	651.9962420663176	1206.1435318371168
1498.8887454338	741.7971469565143	1235.3731461093373
1376.4738699167654	945.5365580357087	1191.7153471095044
1588.2717254433605	524.255467598982	1279.916177370669
1537.2235723770696	652.1980886859496	1272.8186857047954
1576.4952678720667	559.2474475247245	1234.837572696541
1563.0660068170675	587.723671677656	1279.877643223921
1498.998572681887	741.8962847009899	1176.2153659560997
1448.804146893464	832.4504953163913	1273.098612553784
1536.2635488418293	652.5447581696151	1265.0815638055367
1443.787872953356	840.918092901926	1280.286356518059
1369.4099200336123	958.1265489330249	1330.854857620501
1461.391442267643	814.121154933189	1235.1972688223145
1486.4619032950523	767.5388871896924	1280.5749997367654
1432.550455885026	858.1354883993588	1301.036660803205
1572.9793497847177	565.3203893123538	1313.5362250240755
1368.9358414103122	957.7699701193311	1213.501303660477
1544.2912297620762	634.0409472582012	1360.0291772001356
1573.426795289204	565.2795879046614	1180.678872736742
1412.7568452323703	890.2562042226527	1272.6740251455733
1398.4530941741334	911.531130289615	1231.4597953737912
1406.03990059488	899.8422902883764	1198.2924349189848
1449.6422435323907	832.825240221652	1206.1543830220849
1436.1416417220257	852.5918031016059	1313.616120356632
1509.3792795446448	718.3477660240089	1287.4228685991995
1515.1221779800835	702.5557947484713	1288.1242326182323
1585.4012343155225	531.5510802258298	1293.4859548690638
1341.7868622058113	998.684793439509	1360.2731817888857
1561.5062341099717	590.579742014519	1257.455342924263
1588.128617338125	523.2939469420759	1272.1573403758964
1341.0593141698878	998.6764226837112	1227.106170809526
1513.9274210283984	705.5929510352612	1331.5769257049074
1562.4882907989693	590.146617303865	1220.2674655925493
1394.5432824601635	917.3779101321337	1367.7113302732691
1569.0215957476444	578.2646118121506	1213.6935024304505
1435.9861933065552	852.2453641379072	1180.1137312933415
1428.6669468804619	864.8103311406195	1302.2508829101228
1472.9076747787958	794.81748313093	1365.0651529951979
1386.7364097015154	930.3664975251103	1310.7768584622881
1536.5784667946243	652.7650740926251	1213.862702133115
1519.1678569870305	693.0655361061478	1313.5787514465683
1464.6833394887703	807.2033507450719	1176.86835577322
1519.955484594514	692.4737206441748	1232.1929678296185
1514.032768773671	705.2163561069137	1280.924480701135
1515.3908327773224	702.4579763881693	1221.1969771049883
1348.97167331969	988.5901916991879	1177.4814498876678
1525.4288258701679	679.0297753937517	1243.381616907441
1558.1972743350304	600.8640981817938	1246.5292585541606
1583.656887390481	537.5701637399843	1313.2389602327742
1546.6838473448215	628.1391954003352	1246.614804031878
1533.7809563483934	659.7746559622578	1185.509268976137
