00503-02	0.6403845563709208
00657-00	0.629727633556527
00502-06	0.9288591920470859
00503-20	0.6382352920023968
00604-10	0.9492093535656257
00757-14	1.0183094272534747
00604-02	0.7747153008830242
00503-23	0.6383297794389546
00708-21	0.8510107361417709
00605-11	0.5927325174601518
00606-04	0.5908310423782271
00554-09	0.6378179126631496
00757-20	0.7903245692444257
00810-12	1.056514140905933
00758-03	0.6941060571097004
00808-06	0.7910786109306437
00453-19	0.6439471502974401
00810-14	0.900498829381861
00708-04	0.838666689879843
00759-10	0.8675104442989396
00504-07	0.6409489136139195
00655-10	0.9894407275121593
00504-03	0.644691609886111
00707-11	0.6761499339299212
00810-11	1.0542371985050212
00503-24	0.6392316592505649
00708-07	0.8365476171049393
00453-09	0.64886643223232
00555-02	0.5836464877105844
00759-19	0.884737400994722
00707-12	0.6775954520149156
00708-12	0.8427781917109539
00504-13	0.6376054834859606
00554-12	0.6403375525804059
00553-09	0.9397501508031214
00757-06	0.7751793031790605
00502-10	0.9420492806938615
00555-13	0.5819911313737087
00655-22	0.7340473443898242
00758-13	0.6990315434042447
00503-10	0.6395033416168873
00604-05	0.7742694215592513
00655-05	0.7835895585860422
00657-20	0.6013684578793069
00657-13	0.5999250699669018
00708-03	0.8398372241801861
00707-10	0.67526802778405
00708-19	0.8525471110380243
00452-18	0.6398047689389444
00554-06	0.6383243361724873
00554-16	0.640538225529465
00707-20	0.6829930664366569
00502-14	0.9449942243155292
00655-06	0.7855576866576821
00503-00	0.6682465755675417
00451-15	0.9888511097404026
00707-09	0.6743832762627331
00706-02	0.6853935023732026
00656-11	0.6013736516395404
00606-05	0.5903650642866255
00502-23	0.7682504135943936
00553-22	0.6775638093650508
00452-24	0.6437760624049492
00758-01	0.698091469989874
00554-00	0.6694744042247593
00706-11	0.9999094828443814
00759-18	0.8853086755283984
00810-24	0.9042116565147688
00554-07	0.6387247458105053
00451-22	0.7739576578129164
00451-20	0.9302333336368629
00706-13	1.0034264409600715
00502-15	0.9425443259060351
00707-05	0.6752348737232452
00708-10	0.8390210946688667
00554-19	0.6404054304691642
00504-01	0.6430279156196044
00656-08	0.6004186157293405
00504-12	0.6384266589925878
00759-13	0.8752551570338761
00452-22	0.6407113870219325
00706-19	0.6949509284765073
00553-10	0.9428260081400491
00708-14	0.8470500928917462
00453-23	0.6485717827489272
00810-00	0.9367977913662289
00453-07	0.650580269855092
00759-14	0.8782779082948304
00503-09	0.6392857679497066
00809-19	1.0752306484779663
00759-02	0.8709321401221687
00502-07	0.9330302860699656
00553-07	0.9335664245682072
00502-04	0.768738883408202
00604-01	0.77592145971191
00502-09	0.9386637233506019
00655-23	0.7337299932771948
00604-23	0.7777203726194015
00606-06	0.588339362429319
00605-24	0.5935255288632647
00451-14	1.2901472414850608
00809-11	1.0581936718976637
00656-09	0.5999326669271666
00706-03	0.6838601426004637
00553-19	0.9361402983818129
00606-14	0.5927806695845812
00452-02	0.6455294612667211
00707-04	0.6744488716247252
00605-13	0.5962237251486266
00555-22	0.5845681768037577
00657-05	0.6016357330680173
00808-18	0.8130931465939552
00708-06	0.8375884204784487
00451-08	0.9839771277386765
00809-24	1.0645352167053224
00504-15	0.6370315980656205
00655-18	0.9593270918800663
00758-17	0.705683925577779
00504-19	0.6401273251381484
00453-02	0.6534680571090853
00555-21	0.5860156878806608
00708-24	0.8460077799492494
00657-18	0.6033175921627304
00706-05	0.6844681626033359
00758-12	0.6978158825912512
00504-00	0.67237019983977
00708-18	0.8524491503400627
00656-17	0.6039800044721687
00554-21	0.639855125190356
00553-08	0.9350027297340813
00656-00	0.6303701698878419
00502-20	0.9288683901127879
00554-02	0.6378931663327004
00758-04	0.6922317969670381
00453-04	0.652143252918912
00554-23	0.6395190987315025
00453-20	0.6451920982647321
00655-11	0.9923569080947465
00504-21	0.641053400417375
00707-13	0.678566035370525
00758-16	0.7047128141473428
00604-18	0.9496185491295844
00606-17	0.5950606071471229
00758-07	0.6883432496887589
00453-11	0.6470896546125331
00555-24	0.5844833802685602
00503-08	0.640278355199742
00657-09	0.5999084991756611
00555-17	0.5857977934949747
00555-07	0.5800311006410803
00757-11	1.01187157009407
00657-23	0.6024415842937163
00555-10	0.5800614704539859
00606-02	0.5925246400921229
00809-08	1.0499806425654135
00502-11	0.9441712934450855
00706-00	0.7195128124268164
00656-06	0.6007915058517868
00707-03	0.6747040629304687
00657-01	0.6024423933082865
00452-00	0.6730479937591601
00555-16	0.585376636155826
00655-19	0.7383270137564665
00759-00	0.9115528605219742
00707-22	0.6813809937001305
00555-19	0.5873840382838413
00604-06	0.7748608693702902
00808-11	1.0286882805104525
00657-14	0.6001681750157669
00504-17	0.6369635354501969
00554-22	0.6403377181660821
00706-09	0.99456172197065
00451-09	0.9868118268169283
00810-09	0.8883875636987776
00555-06	0.5799288475932145
00606-16	0.6102062432000227
00808-02	0.7964566646776676
00554-05	0.6386381127359185
00453-06	0.652398005552096
00706-04	0.6838354095630392
00655-17	0.9617534269697726
00606-13	0.5896173875727205
00758-19	0.7052562578006554
00502-21	0.7705472638837404
00758-24	0.6991225898102693
00555-04	0.5813474971039728
00504-14	0.6380017329309867
00706-15	1.0046736134833876
00606-15	0.5937069392664093
00809-05	1.051453531030549
00504-22	0.6427945867103418
00504-05	0.6450451406330129
00759-21	0.8828384420603829
00452-04	0.6457846930996088
00554-03	0.6391174724160719
00757-09	1.0043284350879318
00452-20	0.6419493198507146
00655-08	0.9839553623657318
00503-12	0.6399387581521893
00503-11	0.6407771473998344
00810-03	0.8938953954784765
00553-03	0.6750013837032172
00655-02	0.730552789274694
00809-09	1.0523064937803965
00555-15	0.5843408888112426
00708-09	0.8371099573233999
00656-12	0.6028127450593067
00502-19	0.9321510787127754
00810-10	1.051389257836024
00759-04	0.8675619354153776
00707-16	0.6835145022329959
00656-16	0.6043209544249059
00707-00	0.7094246697350209
00451-03	0.774514341163035
00605-20	0.5964407844211941
00554-11	0.6377438388426064
00605-07	0.5895652383060165
00451-01	0.7751620330579763
00605-04	0.5895317629305035
00657-10	0.6008193042254028
00604-13	0.9573212283553075
00809-18	1.0759237407150715
00555-12	0.5817969847941642
00707-14	0.6803770158099897
00707-18	0.6830142387302823
00757-05	0.7751144461144033
00604-16	0.9551383985980402
00606-19	0.5977353355801416
00453-14	0.6439026692112771
00503-18	0.6374138380727742
00451-16	0.9875053994984206
00504-16	0.6374211920485034
00452-12	0.6448631340966628
00605-01	0.5920333966526447
00503-19	0.6385575951302351
00757-10	1.0076081194379414
00657-15	0.6008576813206771
00553-15	0.9466273943117698
00759-06	0.8648699248405533
00606-01	0.5950148675050784
00808-19	0.8121960141450264
00707-07	0.6747708661783277
00810-23	0.9068140936318037
00808-21	0.8081122855777878
00808-00	0.8342920405794411
00656-21	0.6040035450697102
00502-16	0.9409171065628401
00809-00	1.1053258249315208
00451-21	0.7734245974047141
00808-16	1.0365222257956068
00503-13	0.640042727199599
00452-07	0.6460196900152689
00502-13	0.946743444695958
00503-01	0.6394533296273698
00657-16	0.6010241806856268
00655-13	0.965439538722002
00555-23	0.5838313398300149
00605-15	0.5978468987799286
00809-03	1.0539799996973678
00453-12	0.6459099147295666
00655-24	0.7329076434441452
00810-01	0.9006272927496648
00555-00	0.6126992979838761
00706-23	0.6889610285882709
00504-10	0.6401394943277712
00606-24	0.595803608587022
00452-21	0.6425449836112997
00759-17	0.883178148402341
00453-22	0.6471095370699587
00503-16	0.6386649650503763
00605-22	0.595991786118058
00503-22	0.6379394929687016
00758-22	0.7026052681758997
00553-23	0.6766777541541745
00604-09	0.9459570010962328
00453-15	0.6431592530768124
00655-07	0.7870583774168769
00809-02	1.0569669778170445
00757-22	0.7869805303657633
00656-22	0.6025943497341296
00810-15	0.9022159923842381
00604-04	0.7740688420451314
00808-04	0.7929726340090832
00759-15	0.880725293858177
00809-07	1.049470622373542
00553-05	0.6760032967950806
00759-05	0.866806423986793
00757-12	1.0148029576484974
00757-02	0.777276203559437
00757-15	1.017434379279879
00759-07	0.8646029039470675
00655-03	0.7298479616507577
00606-12	0.5897408390745662
00656-02	0.6003035349756869
00656-07	0.6005510305798416
00553-02	0.6750125581640277
00757-21	0.7883265503837893
00553-12	0.94689602707377
00452-09	0.6463992469280114
00758-09	0.6916212501846166
00758-20	0.7047756743843414
00451-00	0.8118122765596612
00503-21	0.6386954617078746
00451-06	0.9767553564677852
00502-03	0.7692317991516655
00553-20	0.6797122867426533
00604-15	0.956301467459436
00657-07	0.6002361742328599
00759-09	0.8655829351422177
00605-00	0.620806346687618
00606-21	0.5970039677001954
00657-03	0.6019125354484727
00605-08	0.590269631516393
00706-10	0.9968367662602755
00757-01	0.7798216503724609
00655-15	0.9647549822214544
00555-05	0.5814067951716514
00758-00	0.7265867692299286
00554-01	0.6390436109108748
00553-13	0.9481309549754037
00606-03	0.5910552704093074
00808-24	0.8021457828805743
00810-08	0.8870076961253892
00452-03	0.6454726887925825
00452-08	0.6464524525959734
00606-08	0.5876688793708097
00555-14	0.5835039647456333
00810-18	0.9115621581825581
00451-12	1.2911368768548057
00503-15	0.6390402684800761
00759-12	0.8721558483190908
00453-10	0.6488654333404551
00451-02	0.775534238879448
00808-13	1.0341915030735922
00656-13	0.6038972516392321
00453-03	0.6521792626286552
00809-17	1.076787233001102
00808-22	0.8058713040231216
00656-01	0.601465184912182
00706-21	0.6912086873065287
00657-11	0.5991601427799345
00605-21	0.5969814592160996
00708-11	0.8412032955645798
00808-07	0.7924101397780869
00553-00	0.7105226941357611
00451-11	1.290311364809036
00707-21	0.6818854277771119
00452-05	0.6477995473989445
00554-17	0.64112711086423
00502-24	0.7673477314739916
00452-14	0.6442034732362343
00555-03	0.5829597277942767
00810-06	0.8879637004082808
00452-11	0.6446085073875989
00809-16	1.0731802833030286
00503-04	0.6403274630647656
00504-20	0.6412758287492987
00554-15	0.6405209249624212
00605-12	0.5949990127224173
00605-14	0.5972023779829929
00502-05	0.7729062355518402
00706-22	0.6900319766857373
00808-12	1.0318649691164414
00554-10	0.6376995736647331
00606-11	0.589884104932768
00504-23	0.6434362636647758
00554-08	0.6375328687934141
00708-23	0.8474877595658034
00504-24	0.643138290362438
00809-04	1.052484543369484
00655-20	0.7373836622051629
00757-19	0.7911313872203504
00759-24	0.8767028566190146
00809-01	1.0610956014757698
00707-24	0.679348139147598
00657-22	0.6034784808459448
00451-13	1.2915157172877565
00810-19	0.9110839154040091
00606-20	0.5979098172987061
00451-04	0.7889763252316134
00757-17	0.9444867815190263
00759-16	0.882233936050085
00657-21	0.6031513350119381
00706-18	0.7291085721722976
00504-06	0.6427361834715343
00451-05	0.7908846539004085
00555-01	0.5838433356702695
00554-04	0.6385804955100879
00452-17	0.6402265566813123
00808-15	1.0359628478861262
00605-05	0.5885809974216093
00808-23	0.8040470218729106
00810-04	0.890795403238433
00451-10	0.9888476085961868
00606-18	0.5970406769093328
00706-06	0.6835884435670012
00809-20	1.0739433521073973
00553-06	0.7721256796072249
00759-20	0.8843631583943334
00453-21	0.6464320403522711
00453-18	0.6442870054851699
00808-05	0.7923244424086968
00655-01	0.7309720692587904
00657-19	0.6039792593407279
00504-11	0.6392559513170651
00708-05	0.8382405717755745
00453-16	0.643828740046426
00707-06	0.6740470342830344
00554-18	0.6415778471485635
00810-02	0.8978599184491916
00606-07	0.5884441509838724
00554-20	0.6403391060908158
00657-08	0.6002882220042736
00451-19	0.9338610434925374
00759-08	0.8643440523872347
00707-17	0.6827856386500109
00708-22	0.8502418524319353
00604-07	0.9387106508196925
00451-24	0.7743695101251807
