00503-02	0.5963051097713571	0.2334793269198598
00657-00	0.5858920304774808	0.23084068334606478
00502-06	0.8720419879458818	0.3198783673675972
00503-20	0.590178620404443	0.242968071924879
00604-10	0.8871435047335161	0.3376015386600112
00757-14	0.9381959596373189	0.395907098892543
00604-02	0.7169155794242618	0.2936253555145568
00503-23	0.5935957127457946	0.23475314082754364
00708-21	0.7998556536037437	0.2906031769039817
00605-11	0.5376445729501054	0.24953987743835232
00606-04	0.5538170553461463	0.20583486061759781
00554-09	0.585226464596731	0.253617181692385
00757-20	0.7142432530973661	0.33833341566608355
00810-12	0.9836692895235435	0.3855085716069733
00758-03	0.6357515920747542	0.27857338654435415
00808-06	0.7139330953157477	0.34074169701524964
00453-19	0.6056991357596758	0.21862408219630264
00810-14	0.8220699643903319	0.36755831559819246
00708-04	0.7931813177310165	0.27244304710618134
00759-10	0.8041176227006539	0.3255291382195955
00504-07	0.6027395434948013	0.21799209290830276
00655-10	0.9238982744371541	0.3541255875418212
00504-03	0.6096838899726633	0.20955387413585738
00707-11	0.6158133277271864	0.27920006903116196
00810-11	0.9831406795605531	0.38059226858270456
00503-24	0.5950963671292283	0.2334040017176761
00708-07	0.7878218549657335	0.2813336818127237
00453-09	0.6075988270240387	0.22770883223299046
00555-02	0.5487803335488151	0.19870422272048618
00759-19	0.8193917597998359	0.33370258118723534
00707-12	0.6162158156863876	0.28180430282246866
00708-12	0.7859150605884287	0.3043231801290723
00504-13	0.5949255907792084	0.22935626001348944
00554-12	0.5845774317422936	0.2613453797989325
00553-09	0.8797167371044357	0.33049781904396064
00757-06	0.7037697961024393	0.32497850109061804
00502-10	0.8791860664292696	0.3383618002263994
00555-13	0.5393844016643149	0.21858212241370176
00655-22	0.6690492290882386	0.3019911138795095
00758-13	0.6290459947294806	0.30487085001508196
00503-10	0.586049299828671	0.2559506634285008
00604-05	0.7142540444733119	0.2988884359007785
00655-05	0.7207400403094271	0.3074839680696114
00657-20	0.5566212723721744	0.22763299689394198
00657-13	0.5520446113217792	0.2348549268918535
00708-03	0.7945771813166982	0.27198100310406087
00707-10	0.6162632816816592	0.2760552064321782
00708-19	0.7980490871198702	0.29992370877678726
00452-18	0.5890123138613712	0.24982921461808597
00554-06	0.5901038094077073	0.24338334427926395
00554-16	0.5855287969683698	0.2597022261845465
00707-20	0.6259357522940191	0.27328366727755243
00502-14	0.881081304602661	0.34162818775590165
00655-06	0.7213335645523743	0.3110928602799087
00503-00	0.6190523108361946	0.2516499994160813
00451-15	0.9235819715062619	0.3533027867756383
00707-09	0.6169045592831359	0.27243635594123183
00706-02	0.6196939362787415	0.2928202152085206
00656-11	0.5435607847944991	0.257277947208585
00606-05	0.5527787508225177	0.20728377111884183
00502-23	0.7118210271715698	0.28899744508276914
00553-22	0.616671286762159	0.2807298342613088
00452-24	0.599504294630209	0.2346107824580035
00758-01	0.6390706383848884	0.2809277836508067
00554-00	0.619245948646152	0.25442176203584405
00706-11	0.9286278740250349	0.37076845263029357
00759-18	0.8184561511529936	0.3374921919180872
00810-24	0.8369598381095943	0.34219431492756264
00554-07	0.5890861753614388	0.2468740142435546
00451-22	0.7159347557206949	0.29402020617366476
00451-20	0.8731116555181874	0.3209518530986247
00706-13	0.9300355485764586	0.376694174101328
00502-15	0.8795265359201441	0.33885524772382314
00707-05	0.623197906515672	0.25993557664646566
00708-10	0.7850968233704672	0.2959381273728426
00554-19	0.5891373501689162	0.2510703049154625
00504-01	0.6083500628278229	0.2083149090283192
00656-08	0.546712756595329	0.24820893595975546
00504-12	0.5959342280194468	0.22902182163999976
00759-13	0.8072535466139961	0.3382503531314049
00452-22	0.5952766052981731	0.23697435440201464
00706-19	0.6198766328393476	0.31418108321493865
00553-10	0.881459559231923	0.33458919149303673
00708-14	0.7886634326696538	0.30903697163548954
00453-23	0.6134882561853462	0.21042223480607897
00810-00	0.865899245773098	0.3575032840104055
00453-07	0.6113517361149282	0.2224943645892799
00759-14	0.8095423025036568	0.3406073173844337
00503-09	0.5870816894457653	0.25302447118915594
00809-19	0.985393431541851	0.4302565891424829
00759-02	0.8158465386710314	0.30482325704624014
00502-07	0.8745601549921271	0.3251000615563591
00553-07	0.8767080997503662	0.320825773455263
00502-04	0.7110898225503433	0.29208001494284136
00604-01	0.7180370690004328	0.29406951420153826
00502-09	0.8771520576748115	0.3342063034283756
00655-23	0.670142330748001	0.29877911502343846
00604-23	0.7184756155011865	0.2977276740873309
00606-06	0.5499970870376345	0.20891723153884204
00605-24	0.5475245492098031	0.2291056992416819
