  316             1631.51             418.976             -1127.5
  317             1631.51             418.976             -1060.5
  318             1631.51             418.976              -993.5
  319             1631.51             418.976              -915.4
  320             1631.51             418.976              -848.4
  321             1631.51             418.976              -781.4
  322             1631.51             418.976              -703.3
  323             1631.51             418.976              -636.3
  324             1631.51             418.976              -569.3
  325             1631.51             418.976              -491.2
  326             1631.51             418.976              -424.2
  327             1631.51             418.976              -357.2
  328             1631.51             418.976              -279.1
  329             1631.51             418.976              -212.1
  330             1631.51             418.976              -145.1
  331             1631.51             418.976                 -67
  332             1631.51             418.976                   0
  333             1631.51             418.976                  67
  334             1631.51             418.976               145.1
  335             1631.51             418.976               212.1
  336             1631.51             418.976               279.1
  337             1631.51             418.976               357.2
  338             1631.51             418.976               424.2
  339             1631.51             418.976               491.2
  340             1631.51             418.976               569.3
  341             1631.51             418.976               636.3
  342             1631.51             418.976               703.3
  343             1631.51             418.976               781.4
  344             1631.51             418.976               848.4
  345             1631.51             418.976               915.4
  346             1631.51             418.976               993.5
  347             1631.51             418.976              1060.5
  348             1631.51             418.976              1127.5
  349             1631.51             418.976              1205.6
  350             1631.51             418.976              1272.6
  351             1631.51             418.976              1339.6
  352             1631.51             418.976              1417.7
  353             1631.51             418.976              1484.7
  354             1631.51             418.976              1551.7
  355             1631.51             418.976              1629.8
  356             1631.51             418.976              1696.8
  357             1631.51             418.976              1763.8
  358             1615.82              485.86             -1763.8
  359             1615.82              485.86             -1696.8
  360             1615.82              485.86             -1629.8
  361             1615.82              485.86             -1551.7
  362             1615.82              485.86             -1484.7
  363             1615.82              485.86             -1417.7
  364             1615.82              485.86             -1339.6
  365             1615.82              485.86             -1272.6
  366             1615.82              485.86             -1205.6
  367             1615.82              485.86             -1127.5
  368             1615.82              485.86             -1060.5
  369             1615.82              485.86              -993.5
  370             1615.82              485.86              -915.4
  371             1615.82              485.86              -848.4
  372             1615.82              485.86              -781.4
  373             1615.82              485.86              -703.3
  374             1615.82              485.86              -636.3
  375             1615.82              485.86              -569.3
  376             1615.82              485.86              -491.2
  377             1615.82              485.86              -424.2
  378             1615.82              485.86              -357.2
  379             1615.82              485.86              -279.1
  380             1615.82              485.86              -212.1
  381             1615.82              485.86              -145.1
  382             1615.82              485.86                 -67
  383             1615.82              485.86                   0
  384             1615.82              485.86                  67
  385             1615.82              485.86               145.1
  386             1615.82              485.86               212.1
  387             1615.82              485.86               279.1
  388             1615.82              485.86               357.2
  389             1615.82              485.86               424.2
  390             1615.82              485.86               491.2
  391             1615.82              485.86               569.3
  392             1615.82              485.86               636.3
  393             1615.82              485.86               703.3
  394             1615.82              485.86               781.4
  395             1615.82              485.86               848.4
  396             1615.82              485.86               915.4
  397             1615.82              485.86               993.5
  398             1615.82              485.86              1060.5
  399             1615.82              485.86              1127.5
  400             1615.82              485.86              1205.6
  401             1615.82              485.86              1272.6
  402             1615.82              485.86              1339.6
  403             1615.82              485.86              1417.7
  404             1615.82              485.86              1484.7
  405             1615.82              485.86              1551.7
  406             1615.82              485.86              1629.8
  407             1615.82              485.86              1696.8
  408             1615.82              485.86              1763.8
  409             1592.81             556.685             -1763.8
  410             1592.81             556.685             -1696.8
  411             1592.81             556.685             -1629.8
  412             1592.81             556.685             -1551.7
  413             1592.81             556.685             -1484.7
  414             1592.81             556.685             -1417.7
  415             1592.81             556.685             -1339.6
  416             1592.81             556.685             -1272.6
  417             1592.81             556.685             -1205.6
  418             1592.81             556.685             -1127.5
  419             1592.81             556.685             -1060.5
