1284	00378-00	3323.0	1305.0	RG
1284	00378-01	3348.0	1196.0	RG
1284	00378-02	3378.0	1200.0	RG
1284	00378-03	3406.0	1213.0	RG
1284	00378-04	3433.0	1233.0	RG
1284	00378-05	3448.0	1257.0	RG
1284	00378-06	3459.0	1285.0	RG
1284	00378-07	3462.0	1315.0	RG
1284	00378-08	3457.0	1349.0	RG
1284	00378-09	3446.0	1378.0	RG
1284	00378-10	3423.0	1402.0	RG
1284	00378-11	3400.0	1421.0	RG
1284	00378-12	3373.0	1431.0	RG
1284	00378-13	3343.0	1434.0	RG
1284	00378-14	3309.0	1432.0	RG
1284	00378-15	3279.0	1420.0	RG
1284	00378-16	3259.0	1402.0	RG
1284	00378-17	3241.0	1378.0	RG
1284	00378-18	3232.0	1348.0	RG
1284	00378-19	3226.0	1315.0	RG
1284	00378-20	3230.0	1288.0	RG
1284	00378-21	3243.0	1258.0	RG
1284	00378-22	3261.0	1231.0	RG
1284	00378-23	3290.0	1213.0	RG
1284	00378-24	3316.0	1201.0	RG
1284	00379-00	3334.0	992.0	RG
1284	00379-01	3353.0	867.0	RG
1284	00379-02	3388.0	871.0	RG
1284	00379-03	3414.0	885.0	RG
1284	00379-04	3440.0	904.0	RG
1284	00379-05	3459.0	930.0	RG
1284	00379-06	3470.0	959.0	RG
1284	00379-07	3473.0	992.0	RG
1284	00379-08	3469.0	1025.0	RG
1284	00379-09	3454.0	1053.0	RG
1284	00379-10	3436.0	1079.0	RG
1284	00379-11	3415.0	1099.0	RG
1284	00379-12	3384.0	1112.0	RG
1284	00379-13	3354.0	1115.0	RG
1284	00379-14	3321.0	1113.0	RG
1284	00379-15	3294.0	1100.0	RG
1284	00379-16	3269.0	1080.0	RG
1284	00379-17	3249.0	1054.0	RG
1284	00379-18	3235.0	1025.0	RG
1284	00379-19	3234.0	991.0	RG
1284	00379-20	3239.0	962.0	RG
1284	00379-21	3251.0	930.0	RG
1284	00379-22	3266.0	904.0	RG
1284	00379-23	3295.0	887.0	RG
1284	00379-24	3321.0	874.0	RG
1284	00380-00	3336.0	719.0	RG
1284	00380-01	3355.0	588.0	RG
1284	00380-02	3385.0	593.0	RG
1284	00380-03	3414.0	604.0	RG
1284	00380-04	3440.0	625.0	RG
1284	00380-05	3460.0	651.0	RG
1284	00380-06	3474.0	681.0	RG
1284	00380-07	3476.0	715.0	RG
1284	00380-08	3473.0	747.0	RG
1284	00380-09	3458.0	777.0	RG
1284	00380-10	3440.0	801.0	RG
1284	00380-11	3415.0	820.0	RG
1284	00380-12	3384.0	835.0	RG
1284	00380-13	3355.0	839.0	RG
1284	00380-14	3323.0	833.0	RG
1284	00380-15	3296.0	820.0	RG
1284	00380-16	3273.0	799.0	RG
1284	00380-17	3255.0	773.0	RG
1284	00380-18	3241.0	746.0	RG
1284	00380-19	3235.0	714.0	RG
1284	00380-20	3240.0	683.0	RG
1284	00380-21	3248.0	654.0	RG
1284	00380-22	3267.0	626.0	RG
1284	00380-23	3291.0	604.0	RG
1284	00380-24	3318.0	593.0	RG
1284	00425-00	2977.0	2325.0	RG
1284	00425-01	3000.0	2258.0	RG
1284	00425-02	3029.0	2261.0	RG
1284	00425-03	3056.0	2269.0	RG
1284	00425-04	3078.0	2284.0	RG
1284	00425-05	3090.0	2305.0	RG
1284	00425-06	3100.0	2327.0	RG
1284	00425-07	3105.0	2353.0	RG
1284	00425-08	3097.0	2378.0	RG
1284	00425-09	3085.0	2402.0	RG
1284	00425-10	3069.0	2424.0	RG
1284	00425-11	3042.0	2443.0	RG
1284	00425-12	3015.0	2450.0	RG
1284	00425-13	2988.0	2454.0	RG
1284	00425-14	2957.0	2453.0	RG
1284	00425-15	2934.0	2445.0	RG
1284	00425-16	2913.0	2432.0	RG
1284	00425-17	2895.0	2412.0	RG
1284	00425-18	2887.0	2391.0	RG
1284	00425-19	2883.0	2366.0	RG
1284	00425-20	2888.0	2340.0	RG
1284	00425-21	2902.0	2313.0	RG
1284	00425-22	2921.0	2291.0	RG
1284	00425-23	2943.0	2274.0	RG
1284	00425-24	2970.0	2263.0	RG
1284	00426-00	2993.0	2099.0	RG
1284	00426-01	3015.0	2018.0	RG
1284	00426-02	3047.0	2022.0	RG
1284	00426-03	3073.0	2033.0	RG
1284	00426-04	3093.0	2050.0	RG
1284	00426-05	3111.0	2071.0	RG
1284	00426-06	3119.0	2097.0	RG
1284	00426-07	3120.0	2124.0	RG
1284	00426-08	3116.0	2151.0	RG
1284	00426-09	3102.0	2173.0	RG
1284	00426-10	3084.0	2197.0	RG
1284	00426-11	3062.0	2214.0	RG
1284	00426-12	3031.0	2223.0	RG
1284	00426-13	3004.0	2228.0	RG
1284	00426-14	2979.0	2230.0	RG
1284	00426-15	2950.0	2223.0	RG
1284	00426-16	2928.0	2207.0	RG
1284	00426-17	2911.0	2189.0	RG
1284	00426-18	2901.0	2162.0	RG
1284	00426-19	2899.0	2135.0	RG
1284	00426-20	2905.0	2106.0	RG
1284	00426-21	2917.0	2085.0	RG
1284	00426-22	2935.0	2057.0	RG
1284	00426-23	2961.0	2040.0	RG
1284	00426-24	2988.0	2026.0	RG
1284	00427-00	3006.0	1820.0	RG
1284	00427-01	3036.0	1731.0	RG
1284	00427-02	3064.0	1735.0	RG
1284	00427-03	3091.0	1745.0	RG
1284	00427-04	3114.0	1763.0	RG
1284	00427-05	3130.0	1782.0	RG
1284	00427-06	3139.0	1811.0	RG
1284	00427-07	3142.0	1838.0	RG
1284	00427-08	3134.0	1867.0	RG
1284	00427-09	3122.0	1895.0	RG
1284	00427-10	3105.0	1920.0	RG
1284	00427-11	3081.0	1939.0	RG
1284	00427-12	3054.0	1952.0	RG
1284	00427-13	3024.0	1955.0	RG
1284	00427-14	2994.0	1952.0	RG
1284	00427-15	2970.0	1944.0	RG
1284	00427-16	2946.0	1924.0	RG
1284	00427-17	2929.0	1905.0	RG
1284	00427-18	2919.0	1877.0	RG
