1045	00555-00	3503.0	2121.0	RG
1045	00555-01	3529.0	2019.0	RG
1045	00555-02	3562.0	2021.0	RG
1045	00555-03	3593.0	2032.0	RG
1045	00555-04	3623.0	2056.0	RG
1045	00555-05	3646.0	2076.0	RG
1045	00555-06	3656.0	2114.0	RG
1045	00555-07	3661.0	2149.0	RG
1045	00555-08	3655.0	2184.0	RG
1045	00555-09	3644.0	2216.0	RG
1045	00555-10	3624.0	2241.0	RG
1045	00555-11	3595.0	2262.0	RG
1045	00555-12	3556.0	2273.0	RG
1045	00555-13	3521.0	2276.0	RG
1045	00555-14	3483.0	2275.0	RG
1045	00555-15	3448.0	2261.0	RG
1045	00555-16	3423.0	2237.0	RG
1045	00555-17	3407.0	2211.0	RG
1045	00555-18	3395.0	2180.0	RG
1045	00555-19	3389.0	2144.0	RG
1045	00555-20	3392.0	2111.0	RG
1045	00555-21	3406.0	2080.0	RG
1045	00555-22	3430.0	2057.0	RG
1045	00555-23	3459.0	2039.0	RG
1045	00555-24	3490.0	2025.0	RG
1045	00556-00	3511.0	1790.0	RG
1045	00556-01	3524.0	1661.0	RG
1045	00556-02	3562.0	1666.0	RG
1045	00556-03	3595.0	1681.0	RG
1045	00556-04	3624.0	1701.0	RG
1045	00556-05	3647.0	1727.0	RG
1045	00556-06	3662.0	1761.0	RG
1045	00556-07	3667.0	1796.0	RG
1045	00556-08	3663.0	1832.0	RG
1045	00556-09	3648.0	1861.0	RG
1045	00556-10	3622.0	1892.0	RG
1045	00556-11	3596.0	1916.0	RG
1045	00556-12	3563.0	1926.0	RG
1045	00556-13	3525.0	1933.0	RG
1045	00556-14	3491.0	1930.0	RG
1045	00556-15	3455.0	1915.0	RG
1045	00556-16	3428.0	1896.0	RG
1045	00556-17	3408.0	1870.0	RG
1045	00556-18	3393.0	1834.0	RG
1045	00556-19	3389.0	1798.0	RG
1045	00556-20	3395.0	1762.0	RG
1045	00556-21	3409.0	1733.0	RG
1045	00556-22	3432.0	1706.0	RG
1045	00556-23	3457.0	1681.0	RG
