1272	00367-00	3577.0	1197.0	DT
1272	00367-01	3597.0	1074.0	DT
1272	00367-02	3631.0	1077.0	DT
1272	00367-03	3659.0	1093.0	DT
1272	00367-04	3688.0	1114.0	DT
1272	00367-05	3714.0	1139.0	DT
1272	00367-06	3725.0	1173.0	DT
1272	00367-07	3723.0	1206.0	DT
1272	00367-08	3716.0	1242.0	DT
1272	00367-09	3701.0	1266.0	DT
1272	00367-10	3679.0	1295.0	DT
1272	00367-11	3652.0	1317.0	DT
1272	00367-12	3618.0	1328.0	DT
1272	00367-13	3587.0	1330.0	TB3
1272	00367-14	3557.0	1326.0	TB3
1272	00367-15	3525.0	1313.0	DT
1272	00367-16	3502.0	1293.0	DT
1272	00367-17	3482.0	1265.0	TB3
1272	00367-18	3471.0	1237.0	DT
1272	00367-19	3466.0	1200.0	TB3
1272	00367-20	3473.0	1169.0	TB3
1272	00367-21	3486.0	1137.0	TB3
1272	00367-22	3506.0	1111.0	TB3
1272	00367-23	3531.0	1092.0	DT
1272	00367-24	3564.0	1077.0	TB3
1272	00414-00	3188.0	2323.0	RG
1272	00414-01	3220.0	2252.0	RG
1272	00414-02	3250.0	2255.0	RG
1272	00414-03	3278.0	2267.0	RG
1272	00414-04	3301.0	2283.0	RG
1272	00414-05	3317.0	2301.0	RG
1272	00414-06	3325.0	2325.0	RG
1272	00414-07	3327.0	2353.0	RG
1272	00414-08	3320.0	2381.0	RG
1272	00414-09	3304.0	2407.0	RG
1272	00414-10	3284.0	2428.0	RG
1272	00414-11	3258.0	2446.0	RG
1272	00414-12	3228.0	2457.0	RG
1272	00414-13	3199.0	2462.0	RG
1272	00414-14	3169.0	2459.0	RG
1272	00414-15	3142.0	2450.0	RG
1272	00414-16	3120.0	2433.0	RG
1272	00414-17	3105.0	2415.0	RG
1272	00414-18	3095.0	2391.0	RG
1272	00414-19	3092.0	2360.0	RG
1272	00414-20	3097.0	2335.0	RG
1272	00414-21	3115.0	2309.0	RG
1272	00414-22	3134.0	2286.0	RG
1272	00414-23	3161.0	2268.0	RG
1272	00414-24	3190.0	2256.0	RG
1272	00415-00	3213.0	2044.0	RG
1272	00415-01	3246.0	1959.0	RG
1272	00415-02	3274.0	1960.0	RG
1272	00415-03	3302.0	1972.0	RG
1272	00415-04	3328.0	1991.0	RG
1272	00415-05	3342.0	2016.0	RG
1272	00415-06	3353.0	2042.0	RG
1272	00415-07	3352.0	2070.0	RG
1272	00415-08	3347.0	2099.0	RG
1272	00415-09	3332.0	2128.0	RG
1272	00415-10	3313.0	2152.0	RG
1272	00415-11	3288.0	2170.0	RG
1272	00415-12	3258.0	2180.0	RG
1272	00415-13	3225.0	2184.0	RG
1272	00415-14	3196.0	2183.0	RG
1272	00415-15	3165.0	2171.0	RG
1272	00415-16	3145.0	2156.0	RG
1272	00415-17	3128.0	2132.0	RG
1272	00415-18	3118.0	2104.0	RG
1272	00415-19	3114.0	2075.0	RG
1272	00415-20	3121.0	2046.0	RG
1272	00415-21	3135.0	2018.0	RG
1272	00415-22	3155.0	1995.0	RG
1272	00415-23	3183.0	1975.0	RG
1272	00415-24	3212.0	1960.0	RG
1272	00416-00	3238.0	1795.0	DT
1272	00416-01	3260.0	1687.0	TB3
1272	00416-02	3291.0	1692.0	TB3
1272	00416-03	3320.0	1703.0	TB3
1272	00416-04	3345.0	1723.0	TB3
1272	00416-05	3360.0	1746.0	TB3
1272	00416-06	3372.0	1777.0	TB3
1272	00416-07	3372.0	1807.0	TB3
1272	00416-08	3366.0	1838.0	TB3
1272	00416-09	3352.0	1867.0	TB3
1272	00416-10	3335.0	1894.0	RG
1272	00416-11	3307.0	1911.0	RG
1272	00416-12	3274.0	1923.0	DT
1272	00416-13	3244.0	1924.0	DT
1272	00416-14	3212.0	1923.0	TB3
1272	00416-15	3185.0	1914.0	DT
1272	00416-16	3161.0	1895.0	DT
1272	00416-17	3141.0	1871.0	DT
1272	00416-18	3134.0	1843.0	TB3
1272	00416-19	3131.0	1810.0	TB3
1272	00416-20	3134.0	1786.0	DT
1272	00416-21	3149.0	1749.0	TB3
1272	00416-22	3172.0	1724.0	DT
1272	00416-23	3201.0	1704.0	DT
1272	00416-24	3228.0	1693.0	DT
1272	00417-00	3248.0	1523.0	DT
1272	00417-01	3276.0	1410.0	DT
1272	00417-02	3309.0	1412.0	DT
1272	00417-03	3334.0	1425.0	DT
1272	00417-04	3355.0	1441.0	DT
1272	00417-05	3376.0	1465.0	DT
1272	00417-06	3386.0	1499.0	DT
1272	00417-07	3393.0	1529.0	DT
1272	00417-08	3388.0	1564.0	DT
1272	00417-09	3373.0	1592.0	DT
1272	00417-10	3353.0	1622.0	DT
1272	00417-11	3326.0	1643.0	DT
1272	00417-12	3293.0	1654.0	DT
1272	00417-13	3259.0	1659.0	DT
1272	00417-14	3232.0	1655.0	DT
1272	00417-15	3204.0	1648.0	DT
1272	00417-16	3181.0	1629.0	DT
1272	00417-17	3161.0	1603.0	DT
1272	00417-18	3148.0	1570.0	DT
1272	00417-19	3146.0	1536.0	DT
1272	00417-20	3150.0	1506.0	DT
1272	00417-21	3163.0	1476.0	DT
1272	00417-22	3183.0	1446.0	DT
1272	00417-23	3214.0	1429.0	DT
1272	00417-24	3243.0	1416.0	DT
1272	00418-00	3254.0	1198.0	DT
1272	00418-01	3277.0	1075.0	TB3
1272	00418-02	3311.0	1079.0	DT
1272	00418-03	3341.0	1092.0	TB3
1272	00418-04	3367.0	1112.0	TB3
