1253	00325-00	3325.0	1628.0	RG
1253	00325-01	3339.0	1538.0	RG
1253	00325-02	3365.0	1539.0	RG
1253	00325-03	3388.0	1549.0	RG
1253	00325-04	3411.0	1565.0	RG
1253	00325-05	3428.0	1586.0	RG
1253	00325-06	3438.0	1611.0	TB3
1253	00325-09	3428.0	1690.0	TB3
1253	00325-12	3363.0	1739.0	RG
1253	00325-13	3337.0	1743.0	RG
1253	00325-14	3309.0	1739.0	RG
1253	00325-15	3284.0	1729.0	RG
1253	00325-16	3264.0	1717.0	RG
1253	00325-17	3247.0	1696.0	RG
1253	00325-18	3236.0	1670.0	TB3
1253	00325-19	3232.0	1645.0	RG
1253	00325-20	3235.0	1617.0	TB3
1253	00325-21	3244.0	1592.0	RG
1253	00325-22	3264.0	1572.0	RG
1253	00325-23	3285.0	1553.0	RG
1253	00325-24	3310.0	1541.0	RG
1253	00326-00	3326.0	1399.0	RG
1253	00326-01	3333.0	1301.0	TB3
1253	00326-02	3364.0	1303.0	TB3
1253	00326-03	3390.0	1313.0	RG
1253	00326-04	3412.0	1330.0	RG
1253	00326-05	3428.0	1351.0	RG
1253	00326-06	3437.0	1375.0	RG
1253	00326-07	3440.0	1403.0	RG
1253	00326-08	3438.0	1431.0	RG
1253	00326-09	3428.0	1457.0	RG
1253	00326-10	3413.0	1479.0	TB3
1253	00326-15	3282.0	1498.0	RG
1253	00326-16	3262.0	1481.0	TB3
1253	00326-17	3245.0	1461.0	TB3
1253	00326-18	3238.0	1437.0	RG
1253	00326-19	3231.0	1410.0	RG
1253	00326-20	3234.0	1383.0	RG
1253	00326-21	3242.0	1356.0	RG
1253	00326-22	3262.0	1328.0	TB3
1253	00326-23	3281.0	1316.0	RG
1253	00326-24	3307.0	1304.0	RG
1253	00327-00	3320.0	1166.0	RG
1253	00327-01	3329.0	1059.0	RG
1253	00327-02	3354.0	1062.0	RG
1253	00327-03	3382.0	1074.0	RG
1253	00327-04	3403.0	1089.0	RG
1253	00327-05	3424.0	1112.0	TB3
1253	00327-06	3434.0	1131.0	RG
1253	00327-07	3437.0	1164.0	RG
1253	00327-08	3436.0	1192.0	RG
1253	00327-09	3422.0	1215.0	TB3
1253	00327-10	3407.0	1239.0	TB3
1253	00327-11	3385.0	1256.0	RG
1253	00327-12	3361.0	1269.0	TB3
1253	00327-13	3333.0	1273.0	RG
1253	00327-14	3305.0	1270.0	TB3
1253	00327-15	3280.0	1260.0	TB3
1253	00327-16	3257.0	1245.0	RG
1253	00327-17	3240.0	1227.0	TB3
1253	00327-18	3229.0	1200.0	RG
1253	00327-19	3225.0	1172.0	RG
1253	00327-20	3227.0	1140.0	TB3
1253	00327-21	3238.0	1115.0	RG
1253	00327-22	3251.0	1096.0	RG
1253	00327-23	3274.0	1079.0	RG
1253	00327-24	3303.0	1064.0	TB3
1253	00328-00	3308.0	893.0	RG
1253	00328-01	3317.0	782.0	RG
1253	00328-02	3345.0	785.0	RG
1253	00328-03	3372.0	795.0	RG
1253	00328-04	3391.0	808.0	RG
1253	00328-05	3408.0	831.0	RG
1253	00328-06	3422.0	855.0	RG
1253	00328-07	3427.0	883.0	TB3
1253	00328-08	3426.0	913.0	RG
1253	00328-09	3419.0	938.0	RG
1253	00328-10	3402.0	963.0	RG
1253	00328-11	3382.0	980.0	RG
1253	00328-12	3354.0	992.0	RG
1253	00328-13	3324.0	995.0	TB3
1253	00328-14	3296.0	992.0	TB3
1253	00328-15	3271.0	982.0	TB3
1253	00328-16	3249.0	966.0	TB3
1253	00328-17	3232.0	946.0	RG
1253	00328-18	3220.0	920.0	RG
1253	00328-19	3216.0	892.0	RG
1253	00328-20	3217.0	867.0	RG
1253	00328-21	3227.0	838.0	RG
1253	00328-22	3240.0	816.0	RG
1253	00328-23	3264.0	799.0	RG
1253	00328-24	3287.0	786.0	RG
1253	00376-00	3090.0	1634.0	RG
1253	00376-01	3095.0	1546.0	RG
1253	00376-02	3125.0	1548.0	RG
1253	00376-03	3148.0	1558.0	RG
1253	00376-04	3169.0	1571.0	RG
1253	00376-05	3189.0	1594.0	RG
1253	00376-06	3200.0	1618.0	RG
1253	00376-07	3197.0	1644.0	RG
1253	00376-08	3194.0	1672.0	RG
1253	00376-09	3185.0	1695.0	RG
1253	00376-10	3171.0	1718.0	RG
1253	00376-11	3150.0	1736.0	RG
1253	00376-12	3125.0	1744.0	RG
1253	00376-13	3097.0	1750.0	RG
1253	00376-14	3070.0	1746.0	RG
1253	00376-15	3045.0	1735.0	RG
1253	00376-16	3023.0	1720.0	TB3
1253	00376-17	3005.0	1699.0	TB3
1253	00376-18	2995.0	1674.0	TB3
1253	00376-19	2992.0	1649.0	RG
1253	00376-20	2996.0	1622.0	RG
1253	00376-21	3007.0	1596.0	TB3
1253	00376-22	3023.0	1577.0	RG
1253	00376-23	3045.0	1561.0	RG
1253	00376-24	3068.0	1549.0	TB3
1253	00377-00	3091.0	1415.0	TB3
1253	00377-01	3090.0	1310.0	RG
1253	00377-02	3120.0	1314.0	RG
1253	00377-03	3145.0	1323.0	RG
1253	00377-04	3166.0	1338.0	RG
1253	00377-05	3184.0	1361.0	RG
1253	00377-06	3194.0	1386.0	RG
1253	00377-07	3197.0	1411.0	RG
1253	00377-08	3195.0	1438.0	RG
1253	00377-09	3186.0	1463.0	RG
1253	00377-10	3168.0	1485.0	TB3
1253	00377-11	3146.0	1502.0	TB3
1253	00377-12	3121.0	1513.0	TB3
1253	00377-15	3044.0	1505.0	TB3
1253	00377-16	3020.0	1490.0	TB3
1253	00377-17	3002.0	1469.0	TB3
1253	00377-18	2993.0	1445.0	RG
1253	00377-19	2988.0	1420.0	RG
1253	00377-20	2992.0	1392.0	TB3
1253	00377-21	3002.0	1366.0	TB3
1253	00377-22	3018.0	1344.0	TB3
1253	00377-23	3037.0	1329.0	TB3
1253	00377-24	3063.0	1314.0	RG
1253	00378-00	3087.0	1179.0	TB3
1253	00378-01	3084.0	1072.0	RG
1253	00378-02	3112.0	1074.0	TB3
1253	00378-03	3138.0	1084.0	RG
1253	00378-04	3162.0	1100.0	RG
1253	00378-05	3178.0	1121.0	RG
1253	00378-06	3188.0	1144.0	RG
1253	00378-07	3192.0	1173.0	TB3
1253	00378-08	3193.0	1199.0	TB3
1253	00378-09	3180.0	1231.0	TB3
1253	00378-10	3163.0	1249.0	TB3
1253	00378-11	3144.0	1267.0	TB3
1253	00378-12	3118.0	1278.0	TB3
1253	00378-13	3092.0	1280.0	RG
1253	00378-14	3062.0	1280.0	RG
1253	00378-15	3035.0	1271.0	TB3
1253	00378-16	3016.0	1256.0	TB3
1253	00378-17	2998.0	1235.0	TB3
1253	00378-18	2987.0	1209.0	TB3
1253	00378-19	2983.0	1182.0	TB3
1253	00378-20	2986.0	1155.0	TB3
1253	00378-21	2993.0	1130.0	TB3
1253	00378-22	3010.0	1106.0	TB3
