1302	00396-00	3264.0	2280.0	RG
1302	00396-01	3289.0	2210.0	RG
1302	00396-02	3316.0	2214.0	RG
1302	00396-03	3342.0	2225.0	RG
1302	00396-04	3361.0	2242.0	RG
1302	00396-05	3380.0	2263.0	RG
1302	00396-06	3386.0	2288.0	RG
1302	00396-07	3387.0	2311.0	RG
1302	00396-08	3380.0	2336.0	RG
1302	00396-14	3234.0	2400.0	RG
1302	00396-15	3210.0	2389.0	RG
1302	00396-16	3193.0	2377.0	RG
1302	00396-17	3179.0	2357.0	RG
1302	00396-18	3167.0	2333.0	RG
1302	00396-19	3165.0	2307.0	RG
1302	00396-20	3173.0	2282.0	RG
1302	00396-21	3186.0	2255.0	RG
1302	00396-22	3205.0	2239.0	RG
1302	00396-23	3230.0	2222.0	RG
1302	00396-24	3257.0	2214.0	RG
1302	00447-00	2987.0	2281.0	RG
1302	00447-01	3012.0	2212.0	TB3
1302	00447-02	3041.0	2215.0	RG
1302	00447-03	3067.0	2224.0	RG
1302	00447-04	3087.0	2238.0	RG
1302	00447-05	3102.0	2257.0	RG
1302	00447-06	3109.0	2281.0	RG
1302	00447-07	3111.0	2307.0	RG
1302	00447-08	3106.0	2333.0	RG
1302	00447-09	3093.0	2355.0	RG
1302	00447-10	3073.0	2374.0	RG
1302	00447-11	3048.0	2389.0	RG
1302	00447-12	3021.0	2401.0	RG
1302	00447-13	2996.0	2406.0	RG
1302	00447-14	2969.0	2404.0	RG
1302	00447-15	2941.0	2396.0	RG
1302	00447-16	2922.0	2383.0	RG
1302	00447-17	2908.0	2364.0	RG
1302	00447-18	2898.0	2343.0	RG
1302	00447-19	2897.0	2316.0	RG
1302	00447-20	2902.0	2290.0	TB3
1302	00447-21	2915.0	2266.0	TB3
1302	00447-22	2933.0	2244.0	TB3
1302	00447-23	2957.0	2228.0	TB3
1302	00447-24	2984.0	2216.0	TB3
1302	00448-00	3001.0	2024.0	RG
1302	00448-01	3028.0	1945.0	RG
1302	00448-02	3060.0	1948.0	RG
1302	00448-03	3082.0	1957.0	RG
1302	00448-04	3105.0	1974.0	RG
1302	00448-05	3122.0	1996.0	RG
1302	00448-06	3128.0	2020.0	RG
1302	00448-07	3131.0	2049.0	RG
1302	00448-08	3125.0	2076.0	RG
1302	00448-09	3114.0	2099.0	RG
1302	00448-10	3096.0	2123.0	RG
1302	00448-11	3069.0	2140.0	RG
1302	00448-12	3043.0	2148.0	RG
1302	00448-13	3013.0	2151.0	RG
1302	00448-14	2986.0	2152.0	RG
1302	00448-15	2960.0	2144.0	RG
1302	00448-16	2939.0	2128.0	RG
1302	00448-17	2925.0	2107.0	RG
