00375-22	1595.6074510581657	497.7349531416489	-549.5813307096887
00783-24	1348.5103484542765	990.9819887201342	-540.1250755088212
00835-04	1321.5453877815535	1026.4572653334262	-469.9400882325623
00677-16	1417.4166371850977	884.5295964947284	-868.8539238129454
00686-23	1421.6909915583751	879.6656011269612	-186.68490346450213
00599-16	1490.935589921573	761.2172278463548	828.2232821061743
00915-19	1243.9169294121332	1114.403870916055	1553.549352149441
00603-22	1490.0093225444707	760.8981999218105	1149.0459632886548
00759-11	1396.1502356116491	911.6661471331904	1313.7737450818042
00448-07	1589.896081731547	523.3429361472786	992.6239331748474
00742-03	1397.764919278385	913.873909150786	169.97067394304642
00417-22	1572.8331975227122	570.1477088034693	-1183.5086578976066
00566-06	1511.765907707825	715.5559709422671	-1477.100365625144
00389-05	1609.1820851453947	454.6480776339151	438.4615719625905
00504-04	1559.0515864405875	594.0751168902023	1359.5215425831514
00614-20	1450.6804336647835	832.490184968471	-1688.1059532065613
00251-11	1651.4583752360666	264.9968421238115	1458.740748770911
00669-19	1410.921648193168	891.901805793051	-1417.490190420293
00375-19	1593.1847425409835	506.00331595700635	-570.2714536554005
01019-22	1158.1540981660341	1206.740070216526	1718.569730615881
00834-16	1294.0092675064639	1059.5687270758585	-589.4491166341156
00523-11	1533.125448233902	665.2375649934886	-941.4301677160213
00810-01	1352.8998273212248	982.7602488421859	1369.4135801601433
00595-06	1511.9134055492389	715.9523745922675	578.2562278557358
00301-20	1627.5391387310558	372.7066446329936	1425.4890908228874
00496-19	1542.9924127286185	641.2325704020958	781.1656228033158
00745-12	1393.6517842038563	919.5505941186889	328.8547866041456
00866-18	1292.7425899514526	1062.5374835608295	1689.2059200746107
00441-05	1587.7787516408282	525.6078029024322	506.9800095093218
00535-14	1522.8791291925058	685.7787441675655	-95.69723323098569
00494-13	1554.0214460602704	614.1326894704127	607.371676130907
00700-00	1442.2643449179461	875.0212068921827	782.4104318489801
00728-11	1399.4294222728533	913.0358315058386	-873.881560874027
00657-00	1478.2258068645485	816.5474235659676	1339.159247498915
00701-09	1440.9414427006968	843.8764395694843	834.3615821601618
00542-11	1530.4848649041983	664.7819497180004	398.5077350210834
00747-16	1377.9962930346314	944.1587999440337	471.56084150521474
00302-20	1627.4127666804534	373.410687202142	1491.752250822122
00590-19	1486.1683472254483	768.6916967067372	212.26852899878094
00529-02	1529.2579531747083	671.872276969524	-462.49070260371207
00676-16	1418.7734950001545	884.8915947863023	-935.618815873527
00350-14	1616.0718897503925	419.99872374266	1244.2220709551816
00481-12	1555.8934647222418	606.1726810655782	-307.8908091886202
00297-07	1639.561400719133	315.5834349514266	1127.2546492124495
00440-03	1584.1445666062018	536.0795042136467	449.9936400762656
00505-14	1549.10539048971	621.0324714093989	1388.5508430002503
00807-04	1364.3576286936698	965.2316132261267	1149.0600367671889
00853-17	1291.6830603866033	1062.055231821806	768.4420420469972
00461-08	1564.2584225661617	585.9662394029899	-1702.939910487849
00529-06	1537.594405894014	652.0509529477739	-483.54042819172753
00643-02	1467.900095239582	802.3620623209547	385.07048295590334
00376-02	1604.1767793180359	471.26729567461507	-463.15143921162485
00557-10	1533.136514301036	660.1915996813023	1462.2006114511955
00832-24	1301.9909768875273	1049.249166547062	-673.8631058687969
00446-07	1590.0495776170578	522.5519201029491	849.2861140460598
00452-06	1589.648567704803	523.6988805201474	1279.3720212244864
00250-15	1646.479012366773	293.8512694785717	1391.8792658201899
00349-24	1615.6847734796838	420.2263907368468	1234.7122130901353
01017-24	1165.8785568842989	1199.0360276289218	1583.087960928471
00505-23	1546.1845499689293	627.7078357255559	1443.1005288439296
00352-00	1632.6388897429495	417.7127549481948	1417.4830411045868
00654-03	1471.3221891425464	795.5636703737007	1152.4283582592166
00327-08	1624.3819607012113	384.3091359599456	-365.05481022190247
01014-20	1148.3851488252776	1215.2669698288887	1349.3064543698035
00488-16	1545.1256542890712	632.6689653519733	191.18672816460432
00967-14	1211.2379783848803	1148.7559624555015	1602.028580803475
00590-24	1495.6782879691687	748.9714633575705	240.98126117123084
00647-19	1449.2649740809723	834.7776916636251	636.9811210359193
00330-04	1622.6335031652013	392.1120756715045	-124.80267985882844
00632-10	1474.8730471683664	790.1737690456572	-445.0174941036736
00730-13	1389.0068728704814	925.1607645508207	-732.9527592286158
00695-12	1430.7818436103053	859.7452987814113	395.63149254574944
00335-04	1622.622126768748	392.5956303547965	232.0333282667055
00781-08	1367.979849115677	959.7489906651457	-711.4883670098307
00849-13	1306.6439630540021	1042.9469007140433	463.6987558503298
00791-22	1340.7739883577474	1000.0134232410969	21.285974250703674
00918-04	1279.378056137554	1073.7485515472952	1782.6783734547037
00701-16	1416.5804303694122	883.8018038341587	828.105583714004
00437-02	1581.8740203061977	543.1484997598335	240.1070388210935
00353-23	1614.0845559509617	428.8573748418828	1509.5811036461075
00385-24	1599.9920003043205	485.578831593634	173.76897162539208
00595-04	1508.4435482744302	723.121228384416	591.6715860944952
00838-14	1303.6414249163672	1047.0981760020986	-307.2183249055753
00841-17	1290.7645174859617	1062.200124051698	-83.18855819772537
00859-18	1287.8955783591493	1063.9929625184618	1197.7681009337236
00575-19	1487.0331959004857	769.1081534858037	-848.995334537437
00455-07	1589.3741273991934	524.4073999151872	1483.1087134122015
00536-05	1535.6749089301934	654.9594881313615	14.400286810326861
00908-02	1267.7696033226327	1085.7992077031959	1090.6717741032157
00475-19	1541.478972142574	639.6002516661406	-704.0620744801306
00359-16	1596.164289055991	498.0322054109474	-1717.161930190953
00707-14	1421.6390273351903	871.1733757905386	1243.8367365058039
00863-11	1317.4129585607925	1030.1659964977398	1459.1530016799961
00545-16	1517.7084056894703	698.2627932566515	615.5708693985796
00492-03	1558.2075258645627	599.426463129357	516.4116518989539
00330-18	1610.337041852287	440.76142805436564	-153.67406747550692
00811-03	1361.5314596083847	970.5981191772505	1442.787519228622
00733-06	1406.060224909406	902.7952365674357	-483.4297419630112
00814-20	1338.414116778151	1004.7291356463879	1636.7348473128081
01017-06	1190.306780042124	1174.1107669483529	1561.550006155185
00619-01	1463.4751983314052	807.6019251741334	-1309.2545086834086
00695-01	1428.1664761699396	866.4375594081037	454.05878976067856
00353-12	1619.5273120588056	406.2152334942941	1455.6181892026675
