feature_id	image_id	error_x	error_y	RE
00758-06	045	-1.225586504124749	0.32140163576650593	1.2670285279211786
00810-01	045	0.36776715140126726	-0.9482427563425517	1.0170629295210412
00554-20	045	2.683723185321469	3.6348779543313867	4.518263812385941
00605-13	045	1.1164749273443704	-2.204160905786466	2.470797758212119
00810-00	045	0.16378653316542113	0.12360381275175314	0.20519242425859208
00810-15	045	0.3785878442902231	0.777232890124651	0.8645343956927544
00657-08	045	-0.7472380086983321	-1.2471224185146639	1.4538497062644795
00757-20	045	-1.152508769268934	2.3219730769274065	2.592264537661525
00656-00	045	-1.6585697904383778	-0.31593609219453356	1.688392538512877
00706-00	045	-1.7178534270319687	-1.4209866923129084	2.22939982427914
00707-06	045	0.8834461150345305	0.6406430286369869	1.0912838898796116
00708-10	045	0.5877734060081821	1.0045274363837962	1.16385263124601
00707-16	045	-2.4549011165677257	-0.07425424979010131	2.456023856915351
00606-11	045	-0.816251355289296	-0.9609183861257407	1.2608054646955298
00707-04	045	1.0260511664027945	-0.6701092608550425	1.2254906844036908
00606-01	045	0.7584569955433835	1.287402621695037	1.4942096654873942
00605-22	045	1.2810760758925426	-0.16729823587229475	1.291953796368205
00707-17	045	-2.3995314824678644	-2.3267946719679458	3.3424130176943794
00605-06	045	-0.509404678537976	0.1795815458008292	0.5401320746896948
00605-04	045	0.5167245583484146	0.8619907960464843	1.0050036824157491
00555-07	045	-5.157310624063939	0.5589166598547308	5.187508140306475
00657-12	045	0.3151390911789349	1.4885518492496885	1.5215450222368554
00808-01	045	-0.06885881330458687	0.9227092431920028	0.9252750313510434
00555-08	045	-0.12903113933589339	-0.23211535638256464	0.2655683971916156
00655-21	045	-2.1849419441705322	-0.950026700475064	2.382545284147028
00606-19	045	0.7436632574981559	-0.21552120442856904	0.7742637987863759
00708-18	045	-0.4134214586365488	1.102478042286748	1.1774443240279313
00757-24	045	-0.32932493642329064	-0.8551755085368313	0.9163951462941259
00656-06	045	0.6003879908180352	-2.4934160790571696	2.5646811659189424
00657-05	045	1.0709804483012704	0.9036478604712102	1.4012774801508037
00554-22	045	-1.5155922638250559	-2.1560041598913813	2.6354077194307712
00758-12	045	-1.1660121766258271	0.578355425781865	1.3015680522243243
00758-18	045	0.5387522453511338	1.513448486985908	1.6064807202798366
00706-18	045	0.8276048281463773	-2.4758268004070487	2.6104880955838508
00606-02	045	-0.7662713443405664	1.6221213467224516	1.7940037448818658
00555-13	045	0.9722182504456214	-4.749378355067165	4.847865827978332
00655-05	045	-2.7778359110902784	2.483468349834766	3.726122299868024
00555-00	045	0.2726970282747061	0.8523002624524452	0.8948627864686086
00809-15	045	0.4372050334904998	2.270615189056116	2.312323848011297
00809-20	045	0.5849062475167557	1.167515280063526	1.305835842503163
00808-02	045	0.8599489490368342	1.0119770987789707	1.3280097301611378
00758-03	045	1.9642359920535455	-0.05967032605440181	1.9651421272493281
00554-04	045	-1.189874382598191	-0.44317294099528226	1.2697256798197925
00759-12	045	0.6810328568321893	-3.9382784264571455	3.996729002119456
00757-02	045	-0.7417608876216946	-0.5912094049490406	0.9485450832224702
00708-05	045	-0.30001212769548147	1.2400844952876469	1.27585925251071
00708-06	045	-1.1168095572620587	-0.5432571455548896	1.2419307200437237
00707-18	045	-0.1407219453521975	0.16763826804071869	0.21887269088536082
00759-22	045	-1.0940770375400461	-2.28171418855527	2.530459286834475
00656-02	045	0.41066364001426336	-1.214582609453828	1.2821292994146238
00606-08	045	0.25992600554945966	2.135067885101307	2.15083156066482
00809-13	045	1.3534760952518354	0.905003694917923	1.628167444777486
00657-03	045	-0.012646942544051853	-2.8832345519549563	2.8832622889259674
00759-00	045	0.4011357616091118	-0.45640997921555027	0.6076347326883653
00656-18	045	-0.537898527658399	1.346564488666445	1.4500243957239471
00605-16	045	0.5588709576977635	-0.9449497898049231	1.0978464613097696
00707-05	045	-1.304580904937211	-0.31468199245955475	1.3419970543578357
00810-22	045	0.024843160366117445	0.35264092417855863	0.3535149275808372
00708-19	045	0.2564978764685293	1.0662368352905105	1.0966549820081009
00809-17	045	1.3508760741792685	0.6771674061365047	1.5110995545375674
00605-11	045	-0.9871776429617967	-0.3138806883430334	1.0358768195486878
00809-04	045	0.8392695428583465	-0.19835693621416794	0.8623913495124643
00606-18	045	0.05620933516183868	1.7928577363782097	1.7937386521593757
00809-08	045	0.1980160950070058	2.6054620084314593	2.6129758229385738
00554-24	045	1.7672026647833263	1.6525542663093802	2.419491860187718
00758-14	045	-1.2489768224295403	-0.8799164593820024	1.52780760518383
00655-01	045	0.9656040007994307	3.7594544889861936	3.881480277048733
00655-08	045	0.4874242127480102	-0.44824968718876335	0.6622009855307086
00759-14	045	0.3288672132730426	-0.5509842124083661	0.6416675512204466
00555-09	045	3.6194523298936474	0.996943297564485	3.7542417486000152
00655-06	045	0.13865113837528042	1.1259056839699042	1.1344107489655142
00810-20	045	0.7385614351585446	0.6364389204122745	0.9749499950864098
00657-19	045	-0.33766129545074364	-1.0870640596044723	1.1382984758529857
00809-21	045	1.0084230193888288	0.9818921263276934	1.4074903672059718
00808-03	045	0.5829601537327562	1.8050207853993925	1.8968243399334475
00808-06	045	-0.3291250176403082	0.6852040762737488	0.7601499216463122
00706-03	045	-0.7612571843355909	-2.784450326688784	2.886637511448195
00810-05	045	1.676273189825224	0.021645763859851286	1.6764129401850574
00808-22	045	0.8451672843345932	-0.0023632471261407773	0.8451705883704723
00656-14	045	-0.299221572832721	1.1944189014157018	1.231328575851133
00810-06	045	-0.8536387807735082	-0.42727467855138457	0.9546008689351119
00758-13	045	-0.3211831537805665	-0.7149694095405721	0.783798363644136
00707-03	045	0.2962266262943558	-1.5017078845398828	1.5306458717204923
00758-23	045	-0.2890443849746589	0.520444230987323	0.5953224790425478
00605-23	045	1.0348100607970991	0.8211410625908684	1.3210240371014286
00707-12	045	-0.17520950799598722	-1.1959819213725496	1.2087477519905347
00810-12	045	0.4000288313220608	0.9228701236174857	1.0058391178288142
00604-24	045	-0.7919423671919503	1.042989529722945	1.3095800365251753
00656-24	045	1.105361633524808	-1.2071494219289889	1.6367755092657406
00707-07	045	0.20451191758093046	2.40270917404996	2.4113972089841336
00604-18	045	-0.1781070169377017	0.3691738783609253	0.4098920125429307
00810-17	045	2.037467460894959	1.3664070208369594	2.4532308902339963
00554-19	045	0.41993918245680106	-0.10599295626116145	0.43310902061659595
00606-04	045	1.1859732465695743	2.0646331819170882	2.381017160259845
00706-02	045	-1.5291877899330757	-3.0267340229461297	3.391096303931822
00657-24	045	0.7281987024075534	-1.8092370928666242	1.9502851607886775
00706-19	045	0.2096032889489834	1.756857613901957	1.7693168778552666
00606-15	045	0.90311875905536	-0.5606157466313562	1.0629738982349126
00759-23	045	0.23080397872718095	-1.5636023441438738	1.5805450854716274
00810-09	045	-0.07461701059355619	-1.1392799487621232	1.1417208502612821
00758-16	045	0.034174237667230045	0.9500662103564537	0.9506806417410684
00708-16	045	0.40801047839431703	1.9841996152995307	2.025714852548197
00657-15	045	-0.173738040905846	-1.437722379967454	1.4481818078946722
00758-05	045	-0.8824216030079697	1.8296841592941746	2.0313571838126316
00708-17	045	-0.3594122210088244	-0.27408403747767807	0.4519946948920543
00656-09	045	0.2481350020066202	0.04456249416125502	0.2521047304330034
00759-21	045	-0.005363530660360993	-1.9906235165658472	1.990630742294041
00554-02	045	1.3273253913603185	1.5129090965901923	2.0126317668901024
00757-05	045	-0.9373459435437326	-0.8678903866793917	1.2774392905999072
00708-02	045	-0.6449530788099764	-0.8308066826566574	1.0517624341140102
00554-12	045	1.6044960472509047	-0.9560238169260629	1.867722973080766
00707-21	045	-1.2885080333899168	-1.262233871526405	1.8037425810073033
00554-05	045	-0.869411529336503	-1.19120402165845	1.4747350367298195
00657-01	045	1.7628706641871759	-0.98277336809997	2.01830534649698
00708-07	045	0.5417234092851686	-0.6041722050331373	0.8114729234559521
00604-00	045	-2.0322151941627453	-2.043732105192703	2.882141480424117
00759-08	045	-0.6918864239114555	-2.331560907821313	2.4320532663725785
00757-07	045	-1.8224199089731883	-1.2074726926975927	2.1861392060507536
00605-12	045	-4.386757593596485	-1.3755530119651667	4.597367537374281
00656-16	045	-2.4186670341127865	-0.5780498824187816	2.4867834422137185
00708-22	045	-0.48168219690251135	-1.5350552078793953	1.6088543221965386
00707-22	045	-1.381036619585302	-0.008176394046131463	1.3810608234452224
00758-04	045	-0.11476782968475163	-0.6538889845642188	0.6638843716077171
00810-04	045	2.078578017950349	-0.22402102631349408	2.090615219722882
00605-21	045	1.6057603564177043	-2.2395393919814524	2.7557218674023267
00554-03	045	-2.0335415969730093	0.6770258903675312	2.143281475412757
00707-02	045	0.5888109479501509	1.5018287749999217	1.6131298775497653
00759-24	045	-0.42775275101712396	-0.5248102675959672	0.6770511302530026
00757-08	045	-1.727506517216625	-2.398409962842834	2.955782318928388
00605-02	045	0.5125883601722308	-4.3554679047401805	4.385527048851241
00656-08	045	-0.572864223254328	-1.747739566783821	1.8392300050799744
00809-02	045	-0.15328630868657456	0.5788824469809697	0.5988335159737062
00757-00	045	0.2565206163176299	-4.07032579960196	4.078401027547599
00706-20	045	-1.3355791494632285	2.0344230869000057	2.4336493093690943
00707-11	045	-3.014883031770296	-0.14241036948169494	3.0182445905844615
00554-21	045	-1.348779616199863	-1.8221310706576332	2.2670174440731996
00656-03	045	-0.042651657012356736	-1.1430983924101383	1.1438938318640164
00757-03	045	-0.5666813497500698	-1.155277762399237	1.2867767718018337
00809-18	045	1.4451879438552169	1.3522605367379583	1.9791858811853171
00707-20	045	-0.9916322790340928	1.4726368979381732	1.775385594734652
00604-04	045	-2.8966966389662048	-1.783851866032819	3.4019081260590913
00708-09	045	0.8188617476498621	2.225749653984167	2.37160200792098
00656-21	045	0.5986591693927039	2.246372721775515	2.3247759475345355
00657-04	045	0.4550949281447174	0.2973956340456425	0.54365021546253
00555-01	045	0.3043203790448388	-1.2413830540376694	1.2781403600363637
00758-11	045	-1.0799055425218285	-0.5243378098502944	1.2004691248041193
00708-00	045	-0.6049291661256575	-0.6980864615798055	0.923722904268643
00606-23	045	1.2509091962965613	1.9379327446072239	2.306589937548544
00810-14	045	1.504767526162368	1.518843679836209	2.1380391557619354
00657-02	045	1.7529937611543573	-0.3131311335855571	1.7807409226124602
00606-14	045	0.11382544003663497	0.9439030033190647	0.950741347830357
00604-20	045	1.226188963574259	-1.1170069458084981	1.658687400137755
00605-15	045	0.8186705118737336	0.12780315608597448	0.8285861776044402
00502-00	045	5.257245950821925	1.0355988713663464	5.358273976739971
00758-22	045	-0.5782939966970844	-0.012421263605574495	0.5784273804078145
00605-00	045	-1.6732747032010593	-1.7605792785061567	2.428886087958398
00605-08	045	0.16925169637943327	-1.1000556528179004	1.1129998095345448
00656-23	045	2.1683282907979446	-1.9361171957903025	2.9069223196552123
00758-09	045	0.03565340844124876	-0.8123413565162991	0.813123388570406
00808-00	045	-0.28042992020482416	-0.2710494680204647	0.3900112232491021
00708-14	045	0.15967617044543658	0.45540518417828935	0.48258715397799573
00808-20	045	0.7330095832646748	1.2651881936581049	1.46219157928423
00553-00	045	0.7563852625689833	-1.075992411648258	1.315248393025509
00657-11	045	0.9140402977036501	1.194665725752202	1.50422600100956
00605-17	045	1.098638133586519	-0.3041714456153386	1.1399675508093179
00604-07	045	0.1639182728513333	-1.5790223268604677	1.5875077035713592
00605-19	045	-0.08095558186596463	0.8654877791000217	0.8692657257747742
00606-07	045	-0.18292523862146481	1.9985217442113026	2.0068758818148438
00657-10	045	-0.6280613543794971	1.3348335884265907	1.4752090610001067
00808-07	045	-0.6785271280464258	0.3713120544916819	0.7734802552785458
00555-15	045	2.5126287092716666	-0.049204357635971974	2.5131104431493996
00604-06	045	1.5115753348804901	-1.7511502144325277	2.3133065223887117
00757-19	045	-1.2801564550095463	2.5066459783220125	2.814618022030792
00706-23	045	-2.088485916612626	-0.6001215296369082	2.172997762130238
00810-18	045	2.2562781159253973	-0.9007102661685167	2.4294176092193824
00759-20	045	1.0807678730457155	-0.8539451442611607	1.3774184203846611
00657-21	045	-1.3839266972777295	-0.8841030012304145	1.6422214284994185
00809-19	045	0.12684852559459614	1.5722440072722748	1.5773527718456337
00759-19	045	1.3252147701450667	0.3221102861489271	1.36379955398643
00605-20	045	1.3100864718812772	1.5474407164788317	2.02753528571585
00808-21	045	0.35635362681523475	0.33693738829606446	0.4904229918918408
00657-23	045	-0.7120783761401981	-0.6410117285540764	0.9580979333608576
00759-03	045	-0.012562641114072903	-1.9071930390869056	1.907234413566751
00555-11	045	0.4074419709609174	-1.1971970502795557	1.2646302767602022
00759-15	045	0.5361765579473285	0.3586012297992056	0.6450427453322358
00555-24	045	0.47351834679102467	1.7485885295345724	1.8115687870924426
00759-04	045	-0.9995398839796508	-0.9379454037571122	1.3707011199000116
00604-05	045	-1.6666879034887643	0.7153192471514558	1.8137062036010954
00708-15	045	0.6025338738390928	2.3410809748183965	2.4173760981237895
00706-21	045	-0.5673914966041593	2.374601782078571	2.441447671745072
00655-20	045	0.14579539496025973	-1.2048012631621532	1.2135906974382829
00657-18	045	-1.185053432468976	1.3195111314771566	1.7735448299658592
00757-22	045	0.6042608649399881	-1.0899340783198568	1.2462293079449618
00707-19	045	0.8049561671814445	-0.6427905524428752	1.0301136468338132
00759-02	045	0.022963255274135008	-1.3561804171768017	1.3563748136214522
00757-04	045	-1.887863847240169	0.3387076983217412	1.918007510574154
00810-08	045	0.5284287836107069	0.6284203365012218	0.8210658309031013
00605-01	045	2.5089811175762406	0.3016713112369871	2.527052003496874
00809-23	045	-0.5079959956428866	1.5559515606937566	1.6367789071265995
00555-02	045	1.9654466506212884	0.9379516888338912	2.177781877742762
00707-08	045	-0.5334510826319274	0.24674236185001064	0.5877515212166593
00656-15	045	-3.842838407324507	1.1513331616279174	4.011605049587071
00606-22	045	0.2708016888191196	1.1218592080772396	1.1540804293527287
00708-04	045	-0.19639951856697735	-0.7308909295734338	0.7568185527760657
00810-21	045	0.7345387744082927	0.37848482062327093	0.8263159023953649
00810-07	045	-0.6717413461283286	-1.1187825521260493	1.3049562579029135
00707-10	045	-0.8083134091239117	-0.1890382896481242	0.8301241126016087
00606-00	045	-1.275914774825651	1.2704331635854942	1.8005440665966048
00757-01	045	-0.6395565327857184	1.42170558600219	1.558935319985637
00708-11	045	-0.2512796789224012	1.4648305720334065	1.4862267935288551
00604-03	045	-3.726558427262262	1.0807832753594084	3.880119869294761
00708-12	045	-0.03975493241114236	0.36140934816285153	0.3635892897081977
00706-04	045	-1.2956518982186935	-0.5075462565014277	1.3915160954319992
00604-02	045	-0.17282693484412448	-1.8832099065321017	1.891123661072502
00708-03	045	-0.8040265342897328	-1.8859293315599643	2.05016782519875
00810-19	045	0.3024005910183405	1.1146467338044204	1.1549387250538896
00758-15	045	-1.0927477930663372	-1.7074993394180638	2.027227597820352
00809-14	045	0.7105196882341716	1.9521604704987112	2.077442834338922
00757-21	045	-0.01833947709064887	2.6391326152115653	2.639196335457708
00656-07	045	0.38113230197586745	0.34893140785743526	0.5167349020521023
00554-01	045	0.013781094799924176	0.7749925493471892	0.7751150689526943
00759-10	045	1.0560548295352419	-0.985241520596901	1.4442827482500793
00809-03	045	0.0708613665926805	-0.3581804030222884	0.36512262924200023
00606-12	046	-2.2695599098469756	5.198528712151074	5.672354269211658
00708-20	046	-0.08816802665910473	0.16488471231104995	0.18697745660602594
00809-12	046	0.5438799431817642	0.8246245262648699	0.9878314643262586
00606-20	046	0.024165874403479393	2.02717475843383	2.027318793558858
00708-23	046	0.4890246533000209	-0.31352297247212846	0.5808973797521939
00452-03	046	1.0360201456105642	3.3393166379710237	3.4963371334499533
00656-17	046	-0.5071428135054248	-0.19256693193983665	0.5424719868960237
00810-24	046	2.2689885782260717	1.0173113828686837	2.486610467651611
00657-07	046	1.1500453461649158	2.0461792371297634	2.347222564797919
00502-02	046	0.31849532536944025	0.38775774763598747	0.5017921313989685
00655-24	046	1.6130978991463962	-1.034813919329281	1.9164875892810118
00553-21	046	0.974466171050608	0.9206865277383258	1.3406147846719012
00605-03	046	0.33737582385674614	1.6291639674859653	1.6637300500614964
00808-04	046	-1.0224129134287523	-0.13730099173153576	1.031590872330854
00758-01	046	0.19099868076909843	0.2720520268389919	0.332404574822218
00707-09	046	-0.6087773481360728	-1.811773914283549	1.9113174974561191
00657-20	046	0.8622401674167577	-1.3837062223924477	1.6303683682513153
00504-08	046	-1.160082307042103	-1.7490306001936915	2.0987851246676095
00453-12	046	1.9156730487029563	3.51324095089376	4.001582837898495
00810-10	046	-1.3541618929020842	1.0785390359560552	1.7311848209446536
00808-24	046	-1.3292630571977497	1.5715198727211828	2.058303909919114
00453-18	046	2.9532953623893263	-6.876913377815072	7.484242854389628
00808-19	046	2.469241682491429	-0.424258235934758	2.505424023456224
00503-22	046	-1.360456003480067	-2.584206619840188	2.920439075110249
00758-21	046	0.021113917386173853	-4.351418667181406	4.35146989126688
00810-11	046	0.10217606798278211	0.31381726249583153	0.33003215465890556
00606-09	046	1.8054394052928728	0.4045969395169777	1.8502189410042227
00453-15	046	0.5709990809900773	0.9947377203989163	1.1469712650611372
00656-01	046	-0.7909229412098284	0.20889375886872585	0.8180438261036574
00555-03	046	-1.6064815127538168	-1.0471453166219362	1.9176277441002587
00554-23	046	1.8234793062556491	-1.8880690517289622	2.6248583817873463
00758-02	046	-1.1456051455647867	1.4609277212707639	1.856534663377418
00555-16	046	-2.2250115826136607	-1.9919929648467587	2.986421355864562
00504-20	046	-2.9485021132136353	-0.8923258498912219	3.080569774247836
00606-24	046	0.08893844409385565	1.4193240712202169	1.4221078953381023
00453-17	046	0.2585467593712565	-1.5490176106277431	1.5704464285088684
00503-23	046	0.052330592581256496	-3.333923608988698	3.334334284604969
00553-02	046	-0.5007635548372491	-3.1994102479802677	3.238362251622631
00708-01	046	-0.4436122632396291	-0.15276507459839195	0.4691790789385629
00706-22	046	1.8877641308276907	-2.838922232405821	3.409271601865665
00707-00	046	-0.4723205998184312	0.7497826211269967	0.8861493824163689
00656-11	046	-0.48299412916549045	0.42763956745784526	0.6451038121603867
00708-21	046	-1.1597477775317202	-0.02906826938396989	1.1601120082883132
00657-17	046	1.6543584133796685	-1.371239798103943	2.1487671683605547
00504-13	046	0.2994078432984679	1.5463782766064469	1.57509708621055
00554-00	046	-0.3487018572677698	-0.24685667423545965	0.4272367059097146
00707-24	046	-0.15366432406585773	0.7448821937296088	0.7605670299362519
00758-08	046	0.21909509916599745	0.3422476394180194	0.4063694244966824
00656-10	046	-0.3513419393266304	-1.1598715594091118	1.2119171558551032
00758-17	046	1.25172628262726	0.4992413829204452	1.3476129433335735
